"Region","Regional Contact","Regional Review","Regional Contact Comments","Project","Species","Caribou Ecotype","Caribou Population Unit","Management Area","WLH ID","Animal ID","Sex","Life Stage","Calf at Heel","Ear Tag Right","Ear Tag Left","Device ID","Radio Frequency","Re-capture","Trans-location","Collar Type","Collar Make","Collar Model","Satellite Network","Capture Date","Capture Date Year","Capture Date Month","Capture UTM Zone","Capture UTM Easting","Capture UTM Northing","Release Date","Animal Status","Collar Status","Collar Status Details","Deactivated?","Mortality Date","Malfunction Date","Retreival Date","Mortality UTM Zone","Mortality UTM Easting","Mortality UTM Northing","Max Transmission Date","2014/3","2014/4","2014/5","2014/6","2014/7","2014/8","2014/9","2014/10","2014/11","2014/12","2015/1","2015/2","2015/3","2015/4","2015/5","2015/6","2015/7","2015/8","2015/9","2015/10","2015/11","2015/12","2016/01","2016/02","2016/03","2016/04","2016/05","2016/06","2016/07","2016/08","2016/09","2016/10","2016/11","2016/12","2017/01","2017/02","2017/03","2017/04","2017/05","2017/06","2017/07","2017/08","2017/09","2017/10","2017/11","2017/12","2018/01","2018/02","2018/03","2018/04","2018/05","2018/06","2018/07","2018/08","2018/09","2018/10","2018/11","2018/12","2019/1","2019/2","2019/3","2019/4","2019/5","2019/6","2019/7","2019/8","2019/9","2019/10","2019/11","2019/12","2020/01","2020/02","Mortality Review","Comments","Database Notes","CID" 
"Peace","Agnes Pelletier","Agnes Pelletier","Poor fix rate since deployment; between Dune Za Keyih Prov park and Gataga Lakes; no fix for 3 weeks prior to mortality signal","","Caribou","Northern Mountain","Gataga","","17-10462","17-10462","F","A","Y","0-1613 ","None","101781.0","148.5","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43162.0","2018.0","3.0","9.0","667639.0","6462370.0","","Mortality","Deployed","Mortality","Y","43640.0","","","10.0","672753.0","6460222.0","43638.667048611","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0","23.0","5.0","15.0","9.0","6.0","7.0","11.0","15.0","17.0","21.0","12.0","20.0","9.0","14.0","12.0","","","","","","","","","Email alert Jul 24, mortality file Aug 1, 2019","Deactivated by AP in Aug 2019","","642.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-north group","Graham","","17-10425","GR18-04","F","SA","N","None","Red w/ green button 0-144","44880.0","148.5","N","N","GPS","Lotek","Lifecycle","","43166.0","2018.0","3.0","10.0","483869.0","6308633.0","","Alive","Deployed","Active","","","","","","","","43880.500335648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0","49.0","33.0","51.0","35.0","27.0","37.0","42.0","31.0","32.0","16.0","39.0","31.0","11.0","45.0","28.0","37.0","35.0","23.0","32.0","40.0","22.0","35.0","19.0","",".  Last heard 2-Nov-2018","","643.0"
"Omineca","Mike Klaczek","","","","Caribou","Northern Mountain","Finlay","","17-9496","17-9496","F","","","","","40905.0","150.723","N","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","43143.0","2018.0","2.0","9.0","667740.0","6218894.0","","Alive","Deployed","Active","","","","","","","","43879.500613426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0","54.0","51.0","35.0","28.0","16.0","15.0","43.0","55.0","50.0","55.0","53.0","32.0","50.0","47.0","23.0","28.0","8.0","29.0","43.0","42.0","49.0","40.0","35.0","21.0","",".  No status field provided.  ","Device redeployed from 16-7957. Telemetry data gap from Oct 2017 to Jan 2018.","644.0"
"Skeena","Conrad Thiessen","","","","Caribou","Northern Mountain","Carcross","","18-13295","SKARATACC0006","F","A","N","0-703","None","101782.0","148.555","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43531.0","2019.0","3.0","8.0","521447.0","6693027.0","","Alive","Deployed","Active","","","","","","","","43878.625613426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0","1.0","21.0","9.0","10.0","9.0","7.0","9.0","4.0","6.0","10.0","5.0","Email alert Mar 3, mortality file Mar 4, 2019",".  Kootenay shipped to skeena in summer 2018","20190829: Spatial check. Deployed into field 07-Mar-19 (in Atlin Mar 5).","645.0"
"Skeena","Kira Hoffman","","","","Caribou","","","","","","","","","","","30458.0","148.565","N","N","","ATS","G2210E","","","","","","","","","","Not Deployed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  from Leo DeGroot, originally planned to be used on transplant animals, NEW. Refurbished/Reprogrammed Feb 2015, Retrieved Oct 2015. Presumed to be in Smithers office","","646.0"
"Omineca","Mike Klaczek","","","","Caribou","Southern Mountain-north group","Wolverine","","17-10655","17-10655","F","","","","","44244.0","148.6","N","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","43110.0","2018.0","1.0","10.0","410669.0","6179844.0","","Mortality","Deployed","Mortality","","","","","","","","43242.667662037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0","32.0","24.0","24.0","32.0","","","","","","","","","","","","","","","","","","","","","","",".  No status field provided.  ","","648.0"
"Omineca","Mike Klaczek","","","","Caribou","Southern Mountain-north group","Wolverine","","16-7948","17-10654R","F","","","","","44245.0","148.61","Y","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","43110.0","2018.0","1.0","","","","","Alive","Deployed","Active","","","","","","","","43529.091481482","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.0","45.0","37.0","47.0","42.0","24.0","23.0","11.0","28.0","34.0","37.0","39.0","47.0","45.0","6.0","","","","","","","","","","","","",".  No status field provided.  ","","649.0"
"Omineca","Mike Klaczek","","","","Caribou","Southern Mountain-north group","Wolverine","","16-7941","17-10661R","F","","","","","44246.0","148.62","Y","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","43110.0","2018.0","1.0","","","","","Alive","Deployed","Potential Malfunction","","","","","","","","43474.500694444","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0","46.0","57.0","55.0","33.0","27.0","26.0","8.0","28.0","39.0","29.0","38.0","8.0","","","","","","","","","","","","","","",".  No status field provided.  ","","650.0"
"Skeena","Kira Hoffman","","","","Caribou","","","","","","","","","","","30459.0","148.623","N","N","","ATS","G2210E","","","","","","","","","","Not Deployed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  originally on Level/Kawdy - Selkirk transplanted caribou. Refurbished/Reprogrammed Feb 2015 ","","651.0"
"Omineca","Mike Klaczek","","","","Caribou","Southern Mountain-north group","Wolverine","","16-7958","17-10660R","F","","","","","44247.0","148.63","Y","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","43110.0","2018.0","1.0","","","","","Alive","Deployed","Active","","","","","","","","43656.689166667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0","26.0","39.0","35.0","16.0","27.0","31.0","15.0","20.0","29.0","32.0","37.0","38.0","43.0","41.0","43.0","12.0","15.0","2.0","","","","","","","","Email alert Jun 26, mortality file Aug 1, 2019",".  No status field provided.  ","","653.0"
"Omineca","Mike Klaczek","","","","Caribou","Southern Mountain-north group","Wolverine","","17-10657","17-10657","F","","","","","44248.0","148.64","N","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","43110.0","2018.0","1.0","10.0","390480.0","6196689.0","","Mortality","Deployed","Mortality","","","","","","","","43327.233229167","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.0","48.0","52.0","49.0","43.0","42.0","20.0","14.0","","","","","","","","","","","","","","","","","","","Unsure if mortality - spatial review, last data 15/08/2018. Email alert/mortality file 13-Aug-18.",".  No status field provided.  ","","655.0"
"Omineca","Mike Klaczek","","","","Caribou","Southern Mountain-north group","Wolverine","","17-10659","17-10659","F","","","","","44249.0","148.65","N","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","43110.0","2018.0","1.0","10.0","411189.0","6178127.0","","Alive","Deployed","Active","","","","","","","","43657.583888889","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.0","47.0","53.0","41.0","21.0","22.0","17.0","22.0","29.0","47.0","31.0","28.0","25.0","46.0","51.0","42.0","36.0","17.0","7.0","","","","","","","","",".  No status field provided.  ","","656.0"
"Omineca","Mike Klaczek","","","","Caribou","Southern Mountain-north group","Wolverine","","17-10656","17-10656","F","","","","","44250.0","148.66","N","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","43110.0","2018.0","1.0","10.0","381562.0","6166544.0","","Mortality","Deployed","Mortality","","","","","","","","43241.584606482","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0","27.0","51.0","46.0","40.0","","","","","","","","","","","","","","","","","","","","","","",".  No status field provided.  ","Added new unknown animal (CID 1173).  Telemetry data gap btw May 2018 and Mar 2019.","657.0"
"Kootenay","Aaron Reid","","","","Caribou","Southern Mountain-south group","South Selkirks","","18-12561","15026","F","","","","","15026.0","148.64","N","N","GPS","Vectronics","Vertex Plus","","42811.0","2017.0","3.0","11.0","449871.0","5578459.0","","Mortality","Deployed","Mortality","","43330.0","","","","","","43329.54195601852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0","16.0","14.0","19.0","27.0","36.0","34.0","32.0","39.0","40.0","36.0","39.0","49.0","35.0","28.0","25.0","31.0","24.0","","","","","","","","","","","","","","","","","","","",".  ","Added new unknown animal (CID 1166), receiving telemetry data after Mortality date.","659.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Mort discovered March 7 2019","","Caribou","Northern Mountain","Pink Mountain","","16-8147","16-8147","F","MA","NR","YELLOW 0-1022","None","","148.67","N","N","VHF","Lotek","Globalstar LIFECYCLE PRO 330","Globalstar","42436.0","2016.0","3.0","10.0","493094.0","6323353.0","","Mortality","Deployed","Mortality","Y","","","","10.0","481635.0","6336146.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  with 17 ind, young adult","","660.0"
"Omineca","Mike Klaczek","","","","Caribou","Southern Mountain-north group","Wolverine","","17-10658","17-10658","F","","","","","44251.0","148.67","N","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","43119.0","2018.0","1.0","10.0","390504.0","6195289.0","","Alive","Deployed","Active","","","","","","","","43878.584027778","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0","26.0","32.0","35.0","33.0","23.0","15.0","17.0","17.0","25.0","26.0","17.0","33.0","42.0","41.0","43.0","15.0","20.0","4.0","17.0","23.0","19.0","29.0","29.0","24.0","15.0","",".  No status field provided.  ","20190829: Spatial check. Released into field 19-Jan-18, in Mackenzie before that.","661.0"
"Kootenay","Aaron Reid","","","","Caribou","Southern Mountain-south group","Purcells South","","17-10525","15027","F","","","","","15027.0","148.67","N","N","GPS","Vectronics","Vertex Plus","","43225.0","2018.0","5.0","11.0","560069.0","5485681.0","","Alive","Retrieved","","","","","43479.0","","","","43478.750555555554","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0","47.0","35.0","28.0","22.0","38.0","47.0","53.0","18.0","","","","","","","","","","","","","","Mortality file received Jan 18, 2019.",".  ","","662.0"
"Omineca","Mike Klaczek","","","","Caribou","Southern Mountain-north group","Wolverine","","17-10663","17-10663","F","","","","","44252.0","148.68","N","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","43110.0","2018.0","1.0","10.0","413714.0","6197649.0","","Alive","Deployed","Active","","","","","","","","43879.667222222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.0","37.0","48.0","39.0","48.0","42.0","15.0","14.0","41.0","40.0","43.0","35.0","42.0","44.0","52.0","45.0","26.0","45.0","29.0","24.0","32.0","33.0","23.0","11.0","20.0","12.0","",".  No status field provided.  ","","663.0"
"Omineca","Mike Klaczek","","","","Caribou","Southern Mountain-north group","Wolverine","","17-10662","17-10662","F","","","","","44253.0","148.69","N","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","43110.0","2018.0","1.0","10.0","412605.0","6198775.0","","Alive","Deployed","Potential Malfunction","","","","","","","","43345.042002315","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0","39.0","42.0","40.0","37.0","22.0","22.0","16.0","2.0","","","","","","","","","","","","","","","","","","",".  No status field provided.  ","","665.0"
"Skeena","","","","","Caribou","","","","","","","","","","","101783.0","148.71400451660156","N","N","GPS","Lotek","Globalstar LIFECYCLE PRO 330","Globalstar","","","","","","","","","Not Deployed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  kootenay shipped to skeena in summer 2018","","668.0"
"Skeena","Kira Hoffman","","","","Caribou","Southern Mountain-north group","Tweedsmuir","","17-10826","TWC1050","F","","","","","21514.0","149.79","N","N","GPS","Vectronics","2D Globalstar Satellite & VHF","Globalstar","43158.0","2018.0","2.0","","","","","Alive","Deployed","Active","","","","","","","","43880.33398148148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","45.0","58.0","48.0","55.0","58.0","53.0","53.0","60.0","50.0","49.0","55.0","52.0","55.0","41.0","44.0","46.0","45.0","16.0","19.0","50.0","48.0","53.0","46.0","29.0","",".  ","","671.0"
"Peace","Agnes Pelletier","Agnes Pelletier","I have 18-14771H","","Caribou","Northern Mountain","Muskwa","","99-0014","MW-06","F","A","Y","None","YELLOW w/ green button","41252.0","149.8","N","N","GPS","Lotek","LifeCycle","","42455.0","2016.0","3.0","10.0","421969.0","6476331.0","","Alive","Deployed","Offline","Y","","","","","","","43111.042638889","","","","","","","","","","","","","","","","","","","","","","","","","7.0","48.0","36.0","38.0","43.0","43.0","46.0","53.0","49.0","42.0","44.0","40.0","46.0","43.0","47.0","47.0","29.0","42.0","47.0","49.0","44.0","38.0","12.0","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Mild guard hair breakage due to normal late winter wear; group included MW-07; note that inadvertently put two yellow-left ear tags in same group)","","673.0"
"Skeena","Kira Hoffman","","","","Caribou","Southern Mountain-north group","Tweedsmuir","","16-8946","TWC1043","F","","","","","21516.0","149.81","N","N","GPS","Vectronics","2D Globalstar Satellite & VHF","Globalstar","43157.0","2018.0","2.0","","","","","Alive","Deployed","Active","","","","","","","","43880.333761574075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0","54.0","57.0","54.0","60.0","57.0","49.0","48.0","61.0","47.0","58.0","61.0","56.0","62.0","59.0","62.0","59.0","59.0","50.0","55.0","62.0","59.0","62.0","62.0","33.0","","","Potential issue GSM21516/7 (CID 676 has same WLH ID 16-8946). 20190829: Spatial check. Device deployed in field 26/02/2018 8:00:56 PM from Takysie Lake, BC.","674.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Status originally indicated as malfunction","BCOGRIS","Caribou","Boreal","Maxhamish","","18-12357H","SCEK205","F","A","Y","None","ORANGE w/ orange button","17818.0","149.82","N","N","GPS","Vectronics","GSM","","41981.0","2014.0","12.0","10.0","537504.0","6622702.0","","Unknown","Deployed","Offline","Y","","43175.0","","","","","43174.66737268519","","","","","","","","","","42.0","55.0","52.0","54.0","56.0","55.0","50.0","51.0","52.0","52.0","53.0","54.0","56.0","54.0","52.0","53.0","52.0","58.0","50.0","55.0","54.0","54.0","48.0","53.0","56.0","52.0","48.0","53.0","52.0","55.0","49.0","48.0","49.0","53.0","55.0","53.0","50.0","28.0","10.0","2.0","","","","","","","","","","","","","","","","","","","","","","","","",".  Battery expired. Last heard Mar 2018","","675.0"
"Skeena","Kira Hoffman","","","","Caribou","Southern Mountain-north group","Tweedsmuir","","16-8931","TWC1036","F","","","","","21517.0","149.82","N","N","GPS","Vectronics","GPS Plus Vertex Survey","Globalstar","42782.0","2017.0","2.0","","","","","Alive","Deployed","Active","","","","","","","","43880.33412037037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0","58.0","57.0","56.0","56.0","54.0","37.0","43.0","59.0","47.0","57.0","58.0","53.0","54.0","58.0","61.0","59.0","54.0","42.0","57.0","61.0","57.0","41.0","43.0","19.0","",".  ","Potential issue GSM21516/7 (CID 674 has same WLH ID 16-8946)","676.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Status originally indicated as malfunction","BCOGRIS","Caribou","Boreal","Chinchaga","","18-12365H","SCEK213","F","A","N","ORANGE w/ orange button","None","17819.0","149.83","N","N","GPS","Vectronics","GSM","","41984.0","2014.0","12.0","10.0","636327.0","6455323.0","","Alive","Deployed","Offline","Y","","43120.0","","","","","43119.91701388889","","","","","","","","","","36.0","52.0","42.0","44.0","52.0","51.0","48.0","46.0","49.0","49.0","51.0","54.0","53.0","53.0","48.0","44.0","52.0","55.0","45.0","49.0","46.0","46.0","49.0","51.0","52.0","52.0","47.0","51.0","54.0","50.0","50.0","48.0","47.0","51.0","46.0","37.0","40.0","16.0","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Battery expired. Last heard April 2018","","677.0"
"Skeena","","","","","Caribou","","","","","","","","","","","101784.0","148.7429962158203","N","N","GPS","Lotek","Globalstar LIFECYCLE PRO 330","Globalstar","","","","","","","","","Not Deployed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  kootenay shipped to skeena in summer 2018","","680.0"
"Skeena","Kira Hoffman","","","","Caribou","Southern Mountain-north group","Tweedsmuir","","16-8922","TWC1034","F","","","","","21519.0","149.86","N","N","GPS","Vectronics","GPS Plus Vertex Survey","Globalstar","42780.0","2017.0","2.0","","","","","Alive","Deployed","Active","","","","","","","","43880.333761574075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0","59.0","51.0","51.0","26.0","20.0","20.0","40.0","37.0","44.0","55.0","52.0","44.0","50.0","52.0","49.0","41.0","25.0","8.0","29.0","47.0","48.0","44.0","44.0","49.0","46.0","48.0","50.0","47.0","39.0","19.0","41.0","49.0","58.0","52.0","43.0","29.0","",".  ","","681.0"
"Skeena","Kira Hoffman","","","","Caribou","Southern Mountain-north group","Tweedsmuir","","16-8928","TWC1038","F","","","","","21520.0","149.87","N","N","GPS","Vectronics","GPS Plus Vertex Survey","Globalstar","42782.0","2017.0","2.0","10.0","310625.0","5924926.0","","Mortality","Retrieved","Mortality","","43218.0","","43242.0","","","","43217.87542824074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0","59.0","54.0","46.0","41.0","46.0","38.0","44.0","37.0","43.0","47.0","46.0","45.0","47.0","53.0","","","","","","","","","","","","","","","","","","","","","","","Unconfirmed - possible wolf predation. ",".  Unconfirmed - possible wolf predation, collar in office","Added new unknown animal (CID 1174), receiving telemetry data after Mortality date. Telemetry data gap btw May 2018 to Jan 2019?","683.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Status originally indicated as malfunction","BCOGRIS","Caribou","Boreal","Chinchaga","","18-12150H","SCEK033b","F","OA","N","BLUE w/ blue button","None","17821.0","149.87","N","N","GPS","Vectronics","GSM","","42062.0","2015.0","2.0","10.0","638127.0","6354197.0","","Alive","Deployed","Offline","Y","","43123.0","","","","","43122.625914351855","","","","","","","","","","","","3.0","54.0","55.0","53.0","49.0","45.0","48.0","47.0","51.0","51.0","56.0","54.0","45.0","50.0","52.0","53.0","45.0","42.0","49.0","46.0","54.0","51.0","54.0","57.0","47.0","56.0","51.0","53.0","43.0","48.0","41.0","45.0","54.0","39.0","35.0","23.0","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Battery expired last transmission Jan 2018","Device redeployed from 18-12359H (SCEK207)","684.0"
"Peace","Agnes Pelletier","Agnes Pelletier","2019 capture (18-13461R): replaced old collar id 13553 freq 150.47","","Caribou","Boreal","Calendar","","18-14775H","None","F","OA","N","0.203","None","101785.0","148.754","Y","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43513.0","2019.0","2.0","10.0","596520.0","6645047.0","","Alive","Deployed","Active","","","","","","","","43823.375381944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","8.0","18.0","9.0","13.0","2.0","4.0","8.0","11.0","14.0","12.0","","","Email alert 06-Feb-19, mortality file 13-Feb-19.","Recapture.  Now deployed?","20190916: Changed WLH ID from 18-13461","687.0"
"Skeena","Conrad Thiessen","","","","Caribou","Northern Mountain","Carcross","","18-13296","SKRATACC0007","F","A","N","None","0-2277","101786.0","148.773","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43560.0","2019.0","4.0","8.0","514322.0","6697126.0","","Alive","Deployed","Active","","","","","","","","43878.625381944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","1.0","5.0","1.0","3.0","3.0","10.0","12.0","9.0","9.0","4.0","Email alert Mar 3, 05-Mar-19, and mortality file Mar 4, 2019, 13-Mar-19.",".  Kootenay shipped to skeena in summer 2018","","690.0"
"Peace","Agnes Pelletier","Agnes Pelletier","I have 18-14772H","","Caribou","Northern Mountain","Pink Mountain","","99-0015","PML-01","F","A","N","None","YELLOW w/ red button","41243.0","148.8","N","N","GPS","Lotek","LifeCycle","","42456.0","2016.0","3.0","","","","","Unknown","Deployed","Offline","Y","","","","","","","43337.458668982","","","","","","","","","","","","","","","","","","","","","","","","","6.0","40.0","14.0","25.0","1.0","","13.0","31.0","24.0","30.0","34.0","32.0","37.0","34.0","23.0","12.0","17.0","24.0","7.0","13.0","30.0","19.0","17.0","12.0","21.0","20.0","15.0","13.0","7.0","15.0","","","","","","","","","","","","","","","","","","","",".  Large branched antlers (6 x 7); 2 mature males in group","","696.0"
"Kootenay","Aaron Reid","","","","Caribou","Southern Mountain-south group","Central Selkirks","","99-0002","22561","M","","","","","22561.0","148.82","N","N","GPS","Vectronics","Vertex Plus","","42811.0","2017.0","3.0","11.0","481380.0","5598040.0","","Potential Mortality","Deployed","Potential Mortality","","","","","","","","43879.500763888886","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0","28.0","24.0","18.0","15.0","19.0","13.0","16.0","22.0","25.0","24.0","24.0","25.0","29.0","25.0","21.0","13.0","13.0","13.0","9.0","15.0","24.0","35.0","25.0","25.0","22.0","29.0","26.0","25.0","25.0","26.0","27.0","26.0","26.0","29.0","18.0","POTENTIAL MORTALITY - spatial review, star pattern since 26/01/2019. Mortality file 30-Jan-19.",".  This animal is still active. ","","698.0"
"Skeena","Conrad Thiessen","","","","Caribou","Northern Mountain","Carcross","","18-13294","SKRATACC0005","F","A","N","None","0-850","101787.0","148.82","N","N","GPS","Lotek","Lifecycle Pro 330","","43538.0","2019.0","3.0","8.0","520099.0","6687644.0","","Alive","Deployed","Active","","","","","","","","43874.833726852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","1.0","10.0","5.0","6.0","9.0","4.0","10.0","1.0","12.0","7.0","4.0","Email alert Mar 3, mortality file Mar 4, 2019",".  Kootenay shipped to skeena in summer 2018","20190829: Spatial check. Device deployed to field 14/03/2019. In Atlin Mar 5.","699.0"
"Skeena","Kira Hoffman","","","","Caribou","Southern Mountain-north group","Tweedsmuir","","16-8924","TWC1033","F","","","","","21518.0","149.85","N","N","GPS","Vectronics","GPS Plus Vertex Survey","Globalstar","42780.0","2017.0","2.0","","","","","Mortality","Retrieved","Mortality","","43575.0","","43578.0","","","","43574.87542824074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0","58.0","55.0","54.0","58.0","62.0","59.0","59.0","57.0","53.0","55.0","49.0","48.0","51.0","49.0","54.0","57.0","55.0","53.0","60.0","62.0","56.0","58.0","52.0","49.0","56.0","33.0","","","","","","","","","","","Unconfirmed-apparent infection. Spatial review, collar in Smithers after 30/04/2019 but collar still transmitting. Mortality file received 21-Apr, 2-May, 19.",".  ","20190829: Spatial check. Mortality star pattern after 21/04/2019. Retrieved from field, in Smithers after 30/04/2019.","704.0"
"Peace","Agnes Pelletier","Agnes Pelletier","GPS offline since Jan 2019 with low fix rate for 2 months prior to that; VHF signal active in March 2019; battery voltage dropping","","Caribou","Northern Mountain","Pink Mountain","","17-9770","MW-14","F","SA","N","None","GREEN w/ blue button","41249.0","149.5","N","N","GPS","Lotek","LifeCycle","","42768.0","2017.0","2.0","","","","","Unknown","Deployed","Malfunction","Y","","","","","","","43480.459236111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","51.0","38.0","25.0","18.0","5.0","7.0","30.0","44.0","46.0","42.0","52.0","33.0","10.0","14.0","31.0","51.0","40.0","25.0","22.0","51.0","17.0","7.0","1.0","","","","","","","","","","","","","","",".  Had calf earlier in the year ","","711.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Status originally indicated as malfunction","BCOGRIS","Caribou","Boreal","Snake-Sahtaneh","","18-12244H","SCEK097b","F","A","N","None","BLUE w/ red button","17817.0","149.53","Y","N","GPS","Vectronics","GSM","","41985.0","2014.0","12.0","10.0","626111.0","6579619.0","","Alive","Deployed","Offline","Y","","43174.0","","","","","43173.58403935185","","","","","","","","","","36.0","56.0","47.0","50.0","54.0","52.0","46.0","46.0","47.0","52.0","54.0","55.0","56.0","53.0","51.0","51.0","48.0","54.0","39.0","48.0","50.0","55.0","55.0","54.0","56.0","57.0","46.0","50.0","51.0","54.0","44.0","49.0","41.0","47.0","56.0","49.0","44.0","28.0","3.0","2.0","","","","","","","","","","","","","","","","","","","","","","","","",".  Battery expired. Last heard Feb 2018","","712.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","","","","","","","","","","","19365.0","149.5399932861328","N","N","VHF","Lotek","LMRT-4 VHF","","","","","","","","","","Not Deployed","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  ","","713.0"
"Peace","Agnes Pelletier","Agnes Pelletier","I have 18-14769H","","Caribou","Northern Mountain","Muskwa","","99-0012","MW-05","F","SA","N","None","ORANGE w/ pink button","41250.0","149.6","N","N","GPS","Lotek","LifeCycle","","42455.0","2016.0","3.0","10.0","427685.0","6442729.0","","Unknown","Deployed","Offline","Y","","","","","","","43356.959375","","","","","","","","","","","","","","","","","","","","","","","","","7.0","56.0","55.0","55.0","43.0","38.0","29.0","52.0","49.0","51.0","49.0","42.0","56.0","56.0","38.0","52.0","57.0","56.0","40.0","47.0","54.0","47.0","43.0","14.0","33.0","43.0","35.0","44.0","55.0","41.0","3.0","","","","","","","","","","","","","","","","","","",".  State of udder/nipples indicate caribou had nursed calf previously; antlers = 2 nubs","","717.0"
