"Region","Regional Contact","Regional Review","Regional Contact Comments","Project","Species","Caribou Ecotype","Caribou Population Unit","Management Area","WLH ID","Animal ID","Sex","Life Stage","Calf at Heel","Ear Tag Right","Ear Tag Left","Device ID","Radio Frequency","Re-capture","Trans-location","Collar Type","Collar Make","Collar Model","Satellite Network","Capture Date","Capture Date Year","Capture Date Month","Capture UTM Zone","Capture UTM Easting","Capture UTM Northing","Release Date","Animal Status","Collar Status","Collar Status Details","Deactivated?","Mortality Date","Malfunction Date","Retreival Date","Mortality UTM Zone","Mortality UTM Easting","Mortality UTM Northing","Max Transmission Date","2014/3","2014/4","2014/5","2014/6","2014/7","2014/8","2014/9","2014/10","2014/11","2014/12","2015/1","2015/2","2015/3","2015/4","2015/5","2015/6","2015/7","2015/8","2015/9","2015/10","2015/11","2015/12","2016/01","2016/02","2016/03","2016/04","2016/05","2016/06","2016/07","2016/08","2016/09","2016/10","2016/11","2016/12","2017/01","2017/02","2017/03","2017/04","2017/05","2017/06","2017/07","2017/08","2017/09","2017/10","2017/11","2017/12","2018/01","2018/02","2018/03","2018/04","2018/05","2018/06","2018/07","2018/08","2018/09","2018/10","2018/11","2018/12","2019/1","2019/2","2019/3","2019/4","2019/5","2019/6","2019/7","2019/8","2019/9","2019/10","2019/11","2019/12","2020/01","2020/02","Mortality Review","Comments","Database Notes","CID"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10755","32","M","","","","","101870.0","150.82","N","N","GPS","Lotek","Lifecycle Pro 360 with timed dropoff","","43171.0","2018.0","3.0","10.0","380697.0","5780435.0","","Unknown","Deployed","Malfunction","","","43312.0","","","","","43310.959143519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","15.0","8.0","12.0","8.0","","","","","","","","","","","","","","","","","","","","",".  ","Malfunction","205.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10781","12","F","","","","","101807.0","150.37","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43169.0","2018.0","3.0","10.0","393251.0","5774068.0","","Unknown","Deployed","Malfunction","","","43323.0","","","","","43310.416354167","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","8.0","5.0","11.0","","","","","","","","","","","","","","","","","","","","",".  ","Malfunction","206.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10744","13","F","","","","","101808.0","150.4","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43169.0","2018.0","3.0","10.0","401400.0","5767391.0","","Alive","Deployed","Active","","","","","","","","43647.333541667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","8.0","4.0","6.0","8.0","3.0","6.0","11.0","2.0","3.0","2.0","1.0","5.0","6.0","6.0","7.0","1.0","","","","","","","","",".  ","","214.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10792","14","F","","","","","101809.0","150.45","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43172.0","2018.0","3.0","10.0","388526.0","5790265.0","","Mortality","Retrieved","Mortality","","43549.0","","43551.0","","","","43548.750439815","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0","18.0","13.0","22.0","9.0","16.0","8.0","10.0","6.0","1.0","3.0","11.0","10.0","","","","","","","","","","","","MORTALITY - spatial review, last data 26/03/2019. Email alert 25-Mar-19, and mortality file 23-Mar-19.",".  ","","227.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10746","15","F","","","","","101810.0","150.47","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43172.0","2018.0","3.0","10.0","387927.0","5789928.0","","Mortality","Retrieved","Mortality","","43332.0","","43332.0","10.0","364975.0","5836323.0","43323.417476852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","7.0","6.0","7.0","8.0","3.0","","","","","","","","","","","","","","","","","","","Email alert 20-Aug-18",".  Probable wolf Predation","","229.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10784","39","M","","","","","101877.0","151.05","N","N","GPS","Lotek","Lifecycle Pro 360 with timed dropoff","","43170.0","2018.0","3.0","10.0","365703.0","5799942.0","","Unknown","Deployed","Malfunction","","","43356.0","","","","","43354.292465278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0","5.0","5.0","14.0","12.0","12.0","4.0","","","","","","","","","","","","","","","","","","",".  *Moved to N.Tweedsmuir in May 2018","Malfunction","242.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10766","16","F","","","","","101811.0","150.5","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43169.0","2018.0","3.0","10.0","366868.0","5791730.0","","Alive","Deployed","Active","","","","","","","","43880.250729167","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0","16.0","6.0","12.0","6.0","13.0","3.0","24.0","8.0","13.0","4.0","5.0","12.0","8.0","15.0","18.0","16.0","7.0","16.0","14.0","14.0","12.0","9.0","4.0","Email alert Jul 17, mortality file Aug 1, 2019",".  ","","246.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10752","17","F","","","","","101812.0","150.52","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43168.0","2018.0","3.0","10.0","416492.0","5776208.0","","Unknown","Deployed","Malfunction","","","43245.0","","","","","43244.333726852","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","7.0","10.0","","","","","","","","","","","","","","","","","","","","","","",".  ","Malfunction","248.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10787","18","F","","","","","101813.0","150.53","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43172.0","2018.0","3.0","10.0","402590.0","5769237.0","","Unknown","Deployed","Malfunction","","","43554.0","","","","","43549.83375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","2.0","9.0","9.0","14.0","12.0","6.0","5.0","8.0","5.0","6.0","9.0","8.0","","","","","","","","","","","","",".  ","Malfunction","252.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10790","19","F","","","","","101814.0","150.54","N","N","GPS","Lotek","Lifecycle Pro 360 with timed dropoff","","43171.0","2018.0","3.0","10.0","380434.0","5779447.0","","Unknown","Unknown","Malfunction","","","43187.0","","","","","43184.209189815","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","","","","","","","","","","","","","","","","","","","","","","","","",".  ","Malfunction","254.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10769","20","F","","","","","101815.0","150.56","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43168.0","2018.0","3.0","10.0","404034.0","5768682.0","","Alive","Deployed","Active","","","","","","","","43687.417268519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.0","5.0","7.0","9.0","6.0","5.0","4.0","1.0","4.0","6.0","4.0","4.0","4.0","8.0","5.0","5.0","1.0","5.0","","","","","","","",".  ","","258.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10762","21","F","","","","","101816.0","150.58","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43168.0","2018.0","3.0","10.0","419873.0","5783578.0","","Unknown","Deployed","Malfunction","","","43331.0","","","","","43330.459166667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0","13.0","17.0","19.0","17.0","12.0","","","","","","","","","","","","","","","","","","","",".  ","Malfunction","262.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10778","22","F","","","","","101817.0","150.62","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43170.0","2018.0","3.0","10.0","418588.0","5778613.0","","Alive","Deployed","Active","","","","","","","","43862.916886574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","11.0","8.0","5.0","4.0","3.0","4.0","4.0","7.0","9.0","3.0","4.0","4.0","2.0","8.0","9.0","5.0","6.0","9.0","8.0","5.0","3.0","5.0","1.0","",".  ","","271.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10758","23","F","","","","","101818.0","150.64","N","N","GPS","Lotek","Lifecycle Pro 360 with timed dropoff","","43169.0","2018.0","3.0","10.0","421574.0","5783835.0","","Alive","Deployed","Active","","","","","","","","43880.250590278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0","9.0","14.0","17.0","15.0","9.0","6.0","16.0","5.0","8.0","7.0","4.0","3.0","14.0","8.0","11.0","12.0","11.0","8.0","12.0","15.0","7.0","5.0","4.0","",".  ","","273.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10760","1","F","","","","","101794.0","150.04","N","N","GPS","Lotek","Lifecycle Pro 360 with timed dropoff","","43168.0","2018.0","3.0","10.0","403387.0","5772537.0","","Alive","Deployed","Active","","","","","","","","43718.833738426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","4.0","9.0","6.0","7.0","14.0","5.0","8.0","10.0","1.0","4.0","7.0","3.0","5.0","6.0","4.0","5.0","3.0","2.0","","","","","","",".  ","","292.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10789","2","F","","","","","101796.0","150.07","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43170.0","2018.0","3.0","10.0","394504.0","5770553.0","","Unknown","Deployed","Malfunction","","","43601.0","","","","","43600.750671296","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","7.0","14.0","13.0","14.0","15.0","4.0","6.0","4.0","5.0","6.0","6.0","8.0","4.0","8.0","","","","","","","","","","",".  ","Malfunction","302.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10750","3","F","","","","","101797.0","150.09","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43172.0","2018.0","3.0","10.0","372174.0","5774333.0","","Unknown","Deployed","Malfunction","","","43356.0","","","","","43355.375393519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","10.0","8.0","5.0","10.0","4.0","4.0","","","","","","","","","","","","","","","","","","",".  ","Malfunction","304.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10782","5","F","","","","","101799.0","150.12","N","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43171.0","2018.0","3.0","10.0","369044.0","5789216.0","","Alive","Deployed","Active","","","","","","","","43659.792060185","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","9.0","8.0","20.0","14.0","8.0","7.0","22.0","9.0","6.0","9.0","12.0","3.0","","4.0","2.0","3.0","","","","","","","","",".  ","","311.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10759","11","F","","","","","101806.0","150.34","N","N","GPS","Lotek","Lifecycle Pro 360 with timed dropoff","","43168.0","2018.0","3.0","10.0","413055.0","5782692.0","","Unknown","Deployed","Malfunction","","","43255.0","","","","","43253.542326389","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0","6.0","15.0","3.0","","","","","","","","","","","","","","","","","","","","","",".  ","Malfunction","323.0"
"Cariboo","Carolyn Shores","","","Itcha-Ilgachuz_Rainbow_CharlotteAlplands Telemetry 2018-2023","Caribou","Southern Mountain-north group","Itcha-Ilgachuz","","17-10745","49","M","","","","","101887.0","151.42","N","N","GPS","Lotek","Lifecycle Pro 360 with timed dropoff","","43168.0","2018.0","3.0","10.0","419995.0","5783713.0","","Unknown","Deployed","Malfunction","","","43410.0","","","","","43407.375821759","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","4.0","21.0","19.0","15.0","14.0","7.0","16.0","4.0","","","","","","","","","","","","","","","","",".  ","Malfunction","329.0"
