"Region","Regional Contact","Regional Review","Regional Contact Comments","Project","Species","Caribou Ecotype","Caribou Population Unit","Management Area","WLH ID","Animal ID","Sex","Life Stage","Calf at Heel","Ear Tag Right","Ear Tag Left","Device ID","Radio Frequency","Re-capture","Trans-location","Collar Type","Collar Make","Collar Model","Satellite Network","Capture Date","Capture Date Year","Capture Date Month","Capture UTM Zone","Capture UTM Easting","Capture UTM Northing","Release Date","Animal Status","Collar Status","Collar Status Details","Deactivated?","Mortality Date","Malfunction Date","Retreival Date","Mortality UTM Zone","Mortality UTM Easting","Mortality UTM Northing","Max Transmission Date","2014/3","2014/4","2014/5","2014/6","2014/7","2014/8","2014/9","2014/10","2014/11","2014/12","2015/1","2015/2","2015/3","2015/4","2015/5","2015/6","2015/7","2015/8","2015/9","2015/10","2015/11","2015/12","2016/01","2016/02","2016/03","2016/04","2016/05","2016/06","2016/07","2016/08","2016/09","2016/10","2016/11","2016/12","2017/01","2017/02","2017/03","2017/04","2017/05","2017/06","2017/07","2017/08","2017/09","2017/10","2017/11","2017/12","2018/01","2018/02","2018/03","2018/04","2018/05","2018/06","2018/07","2018/08","2018/09","2018/10","2018/11","2018/12","2019/1","2019/2","2019/3","2019/4","2019/5","2019/6","2019/7","2019/8","2019/9","2019/10","2019/11","2019/12","2020/01","2020/02","Mortality Review","Comments","Database Notes","CID"
"Kootenay","","","","","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","29095.0","","N","N","GPS","Vectronics","","","43191.0","2018.0","4.0","","","","","Alive","Deployed","Active","","","","","","","","43880.209074074075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0","30.0","24.0","34.0","15.0","25.0","11.0","12.0","25.0","30.0","26.0","35.0","32.0","26.0","30.0","42.0","27.0","40.0","23.0","25.0","25.0","38.0","21.0","",".  ","20190829: Spatial check. Device first in field 01/04/2018. In Revelstoke Feb 1 to Mar 12, 2018.","1185.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","29099.0","","N","N","GPS","Vectronics","","","43184.0","2018.0","3.0","","","","","Potential Malfunction","Deployed","Potential Malfunction","","","","","","","","43431.16748842593","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0","28.0","23.0","20.0","12.0","9.0","5.0","5.0","12.0","","","","","","","","","","","","","","","","",".  ","20190829: Spatial check. Device first seen in field 25-Mar-18. In Revelstoke Mar 7-12, 2018.","1186.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","29102.0","","N","N","GPS","Vectronics","","","43184.0","2018.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43880.208865740744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.0","31.0","30.0","21.0","29.0","13.0","23.0","15.0","14.0","22.0","16.0","28.0","33.0","31.0","19.0","36.0","27.0","21.0","45.0","21.0","12.0","27.0","34.0","26.0","",".  ","20190829: Spatial check. Device first in field 25/03/2018. In Revelstoke Mar 6-21, 2018.","1187.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","29103.0","","N","N","GPS","Vectronics","","","43184.0","2018.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43874.79273148148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","32.0","25.0","13.0","29.0","11.0","20.0","3.0","9.0","12.0","22.0","20.0","26.0","24.0","25.0","29.0","32.0","16.0","20.0","18.0","10.0","12.0","24.0","7.0","",".  ","20190829: Spatial check. Device first in field 25/03/2018. In Revelstoke Mar 7-12, 2018.","1188.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","29104.0","","N","N","GPS","Vectronics","","","43183.0","2018.0","3.0","","","","","Alive","Deployed","Active","","","","","","","","43880.209016203706","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0","28.0","26.0","25.0","29.0","13.0","12.0","16.0","14.0","21.0","26.0","32.0","29.0","31.0","14.0","17.0","29.0","27.0","33.0","14.0","8.0","18.0","32.0","16.0","",".  ","20190829: spatial check. Device first in field 24/03/2018. In Revelstoke Mar 6-12, 2018.","1189.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","13144.0","","N","N","GPS","Vectronics","","","","","","","","","","Unknown","Unknown","","","","","","","","","43879.95880787037","115.0","344.0","355.0","352.0","370.0","372.0","356.0","365.0","302.0","345.0","371.0","331.0","362.0","351.0","92.0","","","","","","","","","","112.0","179.0","180.0","172.0","184.0","179.0","153.0","182.0","168.0","181.0","185.0","166.0","182.0","180.0","185.0","179.0","183.0","183.0","175.0","127.0","134.0","155.0","180.0","166.0","183.0","179.0","180.0","179.0","183.0","179.0","177.0","165.0","171.0","183.0","185.0","167.0","182.0","179.0","180.0","178.0","180.0","179.0","172.0","182.0","177.0","186.0","185.0","83.0","",".  ","Need Vectronics Key","1190.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","25309.0","","N","N","GPS","Vectronics","","","","","","","","","","Unknown","Unknown","","","","","","","","","43870.62599537037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0","55.0","63.0","61.0","65.0","65.0","62.0","64.0","65.0","73.0","70.0","58.0","67.0","62.0","63.0","61.0","65.0","62.0","62.0","60.0","58.0","64.0","65.0","57.0","65.0","61.0","64.0","62.0","64.0","62.0","62.0","61.0","63.0","62.0","63.0","19.0","",".  ","","1191.0"
"Kootenay","Aaron Reid","","","Caribou Rearing in the Wild (RCRW) – Revelstoke Maternity Pen","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","25312.0","","N","N","GPS","Vectronics","Iridium","Iridium","","","","","","","","Unknown","Deactivated","Unknown","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  ","","1192.0"
"Kootenay","Aaron Reid","","","Caribou Rearing in the Wild (RCRW) – Revelstoke Maternity Pen","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","25314.0","","N","N","GPS","Vectronics","Iridium","Iridium","","","","","","","","Unknown","Deactivated","Unknown","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  ","","1193.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","25315.0","","N","N","GPS","Vectronics","","","","","","","","","","Unknown","Unknown","","","","","","","","","43880.20915509259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0","56.0","65.0","61.0","64.0","64.0","63.0","68.0","65.0","66.0","64.0","58.0","65.0","63.0","64.0","61.0","65.0","61.0","62.0","64.0","61.0","65.0","64.0","58.0","65.0","62.0","64.0","63.0","63.0","61.0","60.0","60.0","55.0","65.0","64.0","39.0","",".  ","","1194.0"
"Kootenay","Aaron Reid","","","Caribou Rearing in the Wild (RCRW) – Revelstoke Maternity Pen","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","25316.0","","N","N","GPS","Vectronics","Iridium","Iridium","","","","","","","","Unknown","Deactivated","Unknown","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  ","","1195.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","25317.0","","N","N","GPS","Vectronics","","","","","","","","","","Unknown","Unknown","","","","","","","","","43851.458761574075","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.0","55.0","64.0","62.0","64.0","71.0","63.0","67.0","64.0","77.0","65.0","65.0","67.0","63.0","61.0","62.0","63.0","64.0","61.0","63.0","59.0","64.0","64.0","58.0","65.0","62.0","60.0","62.0","62.0","65.0","62.0","63.0","62.0","64.0","43.0","","",".  ","","1196.0"
"Kootenay","Aaron Reid","","","Caribou Rearing in the Wild (RCRW) – Revelstoke Maternity Pen","Caribou","Southern Mountain-south group","Columbia North","","","","","","","","","25319.0","","N","N","GPS","Vectronics","Iridium","Iridium","","","","","","","","Unknown","Deactivated","Unknown","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  ","","1197.0"
"Kootenay","Aaron Reid","","","PurcellsSouth-SSelkirk Translocation to N. Columbia","Caribou","Southern Mountain-south group","Columbia North","","17-10520","31259","M","A","N/A","None","0-988","31259.0","148.056","Y","Y","GPS","Vectronics","","","43527.0","2019.0","3.0","11.0","560516.0","5486848.0","43528.0","Alive","Deployed","Active","","","","","","","","43880.250451388885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.0","104.0","121.0","111.0","122.0","120.0","117.0","120.0","120.0","124.0","123.0","74.0","","Translocation. Animal was recaptured in Purcells South and translocated to Columbia North, but did not receive a new collar (kept 31259).  Caribou entered pen on Mar 4-2019 and was released from Pen on April 1, 2019 into Columbia North herd. SA: Collar in","","1203.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","South Selkirks","","99-xxxx","","","","","","","37667.0","148.623","N","N","GPS","Vectronics","Survey-2D Globalstar V 7.3","Globalstar","","","","","","","","Unknown","Deployed","","","","","","","","","43880.20878472222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0","6.0","","15.0","","Potential deployment in Central Selkirks","20191205: LZ added and registered collars in GPS Plus X software","1407.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","South Selkirks","","99-xxxx","","","","","","","37668.0","148.464","N","N","GPS","Vectronics","Survey-2D Globalstar V 7.3","Globalstar","","","","","","","","Unknown","Deployed","","","","","","","","","43879.20878472222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0","4.0","","8.0","","Potential deployment in Central Selkirks","20191205: LZ added and registered collars in GPS Plus X software","1408.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","South Selkirks","","99-xxxx","","","","","","","37669.0","148.714","N","N","GPS","Vectronics","Survey-2D Globalstar V 7.3","Globalstar","","","","","","","","Unknown","Deployed","","","","","","","","","43880.20877314815","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0","6.0","","16.0","","Potential deployment in Central Selkirks","20191205: LZ added and registered collars in GPS Plus X software","1409.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","South Selkirks","","99-xxxx","","","","","","","37670.0","148.555","N","N","GPS","Vectronics","Survey-2D Globalstar V 7.3","Globalstar","","","","","","","","Unknown","Deployed","","","","","","","","","43880.20877314815","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.0","6.0","","15.0","","Potential deployment in Central Selkirks","20191205: LZ added and registered collars in GPS Plus X software","1410.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","South Selkirks","","99-xxxx","","","","","","","37671.0","148.415","N","N","GPS","Vectronics","Survey-2D Globalstar V 7.3","Globalstar","","","","","","","","Unknown","Deployed","","","","","","","","","43879.20880787037","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0","6.0","","12.0","","Potential deployment in Central Selkirks","20191205: LZ added and registered collars in GPS Plus X software","1411.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","South Selkirks","","99-xxxx","","","","","","","37672.0","148.495","N","N","GPS","Vectronics","Survey-2D Globalstar V 7.3","Globalstar","","","","","","","","Unknown","Deployed","","","","","","","","","43880.20878472222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0","6.0","","28.0","","Potential deployment in Central Selkirks","20191205: LZ added and registered collars in GPS Plus X software","1412.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","South Selkirks","","99-xxxx","","","","","","","37673.0","148.474","N","N","GPS","Vectronics","Survey-2D Globalstar V 7.3","Globalstar","","","","","","","","Unknown","Deployed","","","","","","","","","43879.2087962963","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0","6.0","","10.0","","Potential deployment in Central Selkirks","20191205: LZ added and registered collars in GPS Plus X software","1413.0"
"Kootenay","","","","","Caribou","Southern Mountain-south group","South Selkirks","","99-xxxx","","","","","","","37674.0","148.565","N","N","GPS","Vectronics","Survey-2D Globalstar V 7.3","Globalstar","","","","","","","","Unknown","Deployed","","","","","","","","","43801.20878472222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0","6.0","","","","Potential deployment in Central Selkirks","20191205: LZ added and registered collars in GPS Plus X software","1414.0"
"Kootenay","Aaron Reid","","","","Wolf","","","Lost Creek","","33687","","","","","","33687.0","151.47","N","N","GPS","Lotek","","","43185.0","2018.0","3.0","","","","","Mortality","Retrieved","Mortality","","43374.0","","43374.0","","","","43256.584583333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.0","23.0","4.0","","","","","","","","","","","","","","","","","","","","","",".  ","Collar redeployed on different animals (CID 332, 1200, 1201)","1201.0"
"Kootenay","","","","","Wolf","","","","","","","","","","","81971.0","","","","GPS","Lotek","","Iridium","","","","","","","","Unknown","Not Deployed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1563.0"
"Kootenay","","","","","Wolf","","","","","","","","","","","81972.0","","","","GPS","Lotek","","Iridium","","","","","","","","Unknown","Not Deployed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1564.0"
"Kootenay","","","","","Wolf","","","","","","","","","","","81973.0","","","","GPS","Lotek","","Iridium","","","","","","","","Unknown","Deployed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1565.0"
"Kootenay","","","","","Wolf","","","","","","","","","","","81974.0","","","","GPS","Lotek","","Iridium","","","","","","","","Unknown","Not Deployed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1566.0"
"Kootenay","","","","","Wolf","","","","","","","","","","","81975.0","","","","GPS","Lotek","","Iridium","","","","","","","","Unknown","Deployed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1567.0"
"Kootenay","","","","","Wolf","","","","","","","","","","","81976.0","","","","GPS","Lotek","","Iridium","","","","","","","","Unknown","Not Deployed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1568.0"
"Kootenay","Aaron Reid","","","","Moose","","","Columbia North","","101889","","","","","","101889.0","149.6199951171875","N","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","","","","","","","","Alive","Deployed","Active","","","","","","","","43871.041747685","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.0","17.0","14.0","13.0","7.0","11.0","6.0","17.0","10.0","3.0","4.0","17.0","16.0","10.0","3.0","10.0","5.0","4.0","2.0","4.0","10.0","14.0","16.0","4.0","Email alert May 28, mortality file Aug 1, 2019",".  ","","960.0"
"Kootenay","Aaron Reid","","","","Moose","","","Frisby-Boulder","","101890","","","","","","101890.0","149.63999938964844","N","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","","","","","","","","Alive","Deployed","Active","","","","","","","","43534.667268519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","15.0","12.0","11.0","4.0","5.0","29.0","28.0","16.0","29.0","23.0","16.0","6.0","","","","","","","","","","","","",".  ","","961.0"
"Kootenay","Aaron Reid","","","","Moose","","","Columbia South","","101891","","","","","","101891.0","149.75999450683594","N","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","","","","","","","","Alive","Deployed","Active","","","","","","","","43865.62525463","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.0","5.0","9.0","2.0","2.0","4.0","3.0","1.0","2.0","9.0","14.0","18.0","12.0","","3.0","3.0","1.0","4.0","1.0","1.0","1.0","1.0","4.0","1.0","",".  ","","962.0"
"Kootenay","Aaron Reid","","","","Moose","","","Columbia South","","101892","","","","","","101892.0","149.85000610351562","N","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","","","","","","","","Alive","Deployed","Active","","","","","","","","43782.750891204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.0","8.0","1.0","2.0","5.0","5.0","","3.0","2.0","2.0","2.0","2.0","4.0","2.0","","4.0","3.0","","2.0","","1.0","","","","",".  ","","963.0"
"Kootenay","Aaron Reid","","","","Moose","","","Columbia North","","101893","","","","","","101893.0","149.8699951171875","N","N","GPS","Lotek","Lifecycle Pro 500","Globalstar","","","","","","","","Alive","Deployed","Active","","","","","","","","43678.208715278","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","10.0","6.0","11.0","4.0","8.0","7.0","5.0","5.0","9.0","2.0","4.0","6.0","13.0","3.0","6.0","2.0","1.0","","","","","","","",".  ","","964.0"
