No,CollarID,UTC_Date,UTC_Time,LMT_Date,LMT_Time,Origin,SCTS_Date,SCTS_Time,ECEF_X [m],ECEF_Y [m],ECEF_Z [m],Latitude [°],Longitude [°],Height [m],DOP,FixType,3D_Error [m],Sats,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Sat,C/N,Mort. Status,Activity,Main [V],Beacon [V],Temp [°C],Easting,Northing,AnimalID,GroupID
11,15024,2/27/2014,1:00:17 AM,2/26/2014,5:00:17 PM,Globalstar,2/27/2014,1:00:46 AM,3789019,911479,5032229,52.4308701,13.5259617,64.35,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.6,0,2,33399783.71,5809984.454,N/A,N/A
12,15024,2/27/2014,2:00:33 AM,2/26/2014,6:00:33 PM,Globalstar,2/27/2014,2:01:02 AM,3789028,911441,5032183,52.430619,13.5253875,27.81,1,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.6,0,1,33399744.11,5809957.325,N/A,N/A
13,15024,2/27/2014,3:09:50 AM,2/26/2014,7:09:50 PM,Globalstar,2/27/2014,3:10:20 AM,3788992,911466,5032195,52.4308924,13.5258687,19.54,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,1,33399777.44,5809987.068,N/A,N/A
14,15024,2/27/2014,3:39:55 AM,2/26/2014,7:39:55 PM,Globalstar,2/27/2014,3:40:25 AM,3789012,911442,5032224,52.4309528,13.5254568,50.96,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,1,33399749.58,5809994.354,N/A,N/A
15,15024,2/27/2014,4:10:00 AM,2/26/2014,8:10:00 PM,Globalstar,2/27/2014,4:10:27 AM,3789023,911454,5032226,52.4308676,13.5255905,60.78,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,1,33399758.47,5809984.691,N/A,N/A
16,15024,2/27/2014,4:39:49 AM,2/26/2014,8:39:49 PM,Globalstar,2/27/2014,4:40:18 AM,3789013,911459,5032217,52.4308792,13.5256964,48.43,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,1,33399765.69,5809985.836,N/A,N/A
17,15024,2/27/2014,5:09:49 AM,2/26/2014,9:09:49 PM,Globalstar,2/27/2014,5:10:19 AM,3789023,911461,5032223,52.4308395,13.5256906,59.4,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,1,33399765.21,5809981.427,N/A,N/A
18,15024,2/27/2014,5:39:49 AM,2/26/2014,9:39:49 PM,Globalstar,2/27/2014,5:40:19 AM,3789018,911470,5032201,52.4307386,13.5258364,40.28,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,2,33399774.9,5809970.001,N/A,N/A
19,15024,2/27/2014,6:09:55 AM,2/26/2014,10:09:55 PM,Globalstar,2/27/2014,6:10:25 AM,3789010,911463,5032197,52.4307837,13.5257639,31.37,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,2,33399770.07,5809975.123,N/A,N/A
20,15024,2/27/2014,6:40:25 AM,2/26/2014,10:40:25 PM,Globalstar,2/27/2014,6:40:52 AM,3789012,911462,5032202,52.430799,13.5257427,36.37,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,2,33399768.66,5809976.845,N/A,N/A
21,15024,2/27/2014,7:09:50 AM,2/26/2014,11:09:50 PM,Globalstar,2/27/2014,7:10:20 AM,3789024,911420,5032221,52.4308899,13.5251011,52.56,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,3,33399725.25,5809987.852,N/A,N/A
22,15024,2/27/2014,7:39:50 AM,2/26/2014,11:39:50 PM,Globalstar,2/27/2014,7:40:20 AM,3789029,911431,5032228,52.4308753,13.5252411,62.64,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,5,33399734.74,5809986.035,N/A,N/A
23,15024,2/27/2014,8:09:50 AM,2/27/2014,12:09:50 AM,Globalstar,2/27/2014,8:10:20 AM,3788983,911458,5032221,52.4311106,13.5257853,33.67,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,8,33399772.26,5810011.443,N/A,N/A
24,15024,2/27/2014,8:39:50 AM,2/27/2014,12:39:50 AM,Globalstar,2/27/2014,8:40:20 AM,3789005,911455,5032219,52.4309522,13.5256667,44.7,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,10,33399763.84,5809993.999,N/A,N/A
25,15024,2/27/2014,8:00:14 PM,2/27/2014,12:00:14 PM,Globalstar,2/27/2014,8:00:39 PM,3789017,911463,5032223,52.4308777,13.5257398,56.13,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,6,33399768.64,5809985.61,N/A,N/A
26,15024,3/17/2014,11:50:51 AM,3/17/2014,4:50:51 AM,Globalstar,3/17/2014,12:06:57 PM,-1902532,-3689913,4826874,49.4918479,-117.2757895,797.12,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,0,11480027.44,5482171.067,N/A,N/A
27,15024,3/17/2014,1:19:55 PM,3/17/2014,6:19:55 AM,Globalstar,3/17/2014,1:36:01 PM,-1902530,-3689954,4826896,49.4917336,-117.2755057,836.92,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,0,11480047.95,5482158.279,N/A,N/A
28,15024,3/17/2014,1:50:51 PM,3/17/2014,6:50:51 AM,Globalstar,3/17/2014,1:51:18 PM,-1902532,-3689924,4826869,49.4917519,-117.27572,799.67,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,0,11480032.44,5482160.373,N/A,N/A
29,15024,3/19/2014,8:00:32 PM,3/19/2014,1:00:32 PM,Globalstar,3/19/2014,8:08:00 PM,-1802647,-3735740,4830148,49.5355054,-115.7592058,956.22,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.6,0,6,11589776.79,5487727.787,N/A,N/A
30,15024,3/20/2014,5:46:32 AM,3/19/2014,10:46:32 PM,Globalstar,3/20/2014,5:49:01 AM,-1802653,-3735784,4830199,49.5355141,-115.7590163,1022.43,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,0,11589790.48,5487728.978,N/A,N/A
31,15024,3/20/2014,6:16:10 AM,3/19/2014,11:16:10 PM,Globalstar,3/20/2014,6:16:41 AM,-1802636,-3735727,4830139,49.5355657,-115.759147,938.67,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,0,11589780.93,5487734.557,N/A,N/A
32,15024,3/20/2014,6:46:11 AM,3/19/2014,11:46:11 PM,Globalstar,3/20/2014,6:46:41 AM,-1802645,-3735738,4830128,49.535407,-115.7591929,939.27,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,0,11589777.9,5487716.861,N/A,N/A
33,15024,3/20/2014,7:16:34 AM,3/20/2014,12:16:34 AM,Globalstar,3/20/2014,7:17:03 AM,-1802645,-3735745,4830145,49.5354631,-115.7591509,956.29,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,0,11589780.84,5487723.144,N/A,N/A
34,15024,3/20/2014,7:46:12 AM,3/20/2014,12:46:12 AM,Globalstar,3/20/2014,7:46:36 AM,-1802651,-3735748,4830161,49.5355201,-115.7592075,971.91,2.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,0,11589776.64,5487729.417,N/A,N/A
35,15024,3/20/2014,8:16:34 AM,3/20/2014,1:16:34 AM,Globalstar,3/20/2014,8:17:03 AM,-1802645,-3735748,4830152,49.5354854,-115.7591329,963.37,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,0,11589782.1,5487725.651,N/A,N/A
36,15024,3/20/2014,8:46:00 AM,3/20/2014,1:46:00 AM,Globalstar,3/20/2014,8:46:29 AM,-1802645,-3735725,4830114,49.5354054,-115.759271,921.02,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,0,11589772.26,5487716.59,N/A,N/A
37,15024,3/20/2014,9:16:00 AM,3/20/2014,2:16:00 AM,Globalstar,3/20/2014,9:16:29 AM,-1802636,-3735725,4830148,49.5356305,-115.759159,944.35,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,0,11589779.95,5487741.75,N/A,N/A
38,15024,3/20/2014,9:46:06 AM,3/20/2014,2:46:06 AM,Globalstar,3/20/2014,9:53:28 AM,-1802647,-3735742,4830151,49.5355106,-115.7591938,959.67,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,0,11589777.65,5487728.378,N/A,N/A
39,15024,3/20/2014,10:15:59 AM,3/20/2014,3:15:59 AM,Globalstar,3/20/2014,10:16:28 AM,-1802663,-3735733,4830171,49.5356352,-115.7594469,974.14,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,-1,11589759.11,5487741.924,N/A,N/A
40,15024,3/20/2014,10:46:02 AM,3/20/2014,3:46:02 AM,Globalstar,3/20/2014,10:53:35 AM,-1802626,-3735732,4830112,49.5354071,-115.7589926,918.23,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,-1,11589792.4,5487717.11,N/A,N/A
41,15024,3/20/2014,11:16:17 AM,3/20/2014,4:16:17 AM,Globalstar,3/20/2014,11:16:52 AM,-1802670,-3735732,4830164,49.5355797,-115.7595399,970.2,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,-1,11589752.48,5487735.645,N/A,N/A
42,15024,4/23/2014,12:21:28 PM,4/23/2014,5:21:28 AM,Globalstar,4/23/2014,12:28:51 PM,,,,,,,0,No Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,21,31166021.45,0,N/A,N/A
43,15024,11/11/2014,4:32:51 PM,11/11/2014,8:32:51 AM,Globalstar,11/11/2014,4:33:20 PM,-1902549,-3689896,4826840,49.4916994,-117.2761056,766.51,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,-8,11480004.49,5482154.64,N/A,N/A
44,15024,11/11/2014,5:02:25 PM,11/11/2014,9:02:25 AM,Globalstar,11/11/2014,5:02:55 PM,-1902533,-3689921,4826881,49.4918371,-117.2757512,807.36,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,23,3.6,0,-8,11480030.21,5482169.85,N/A,N/A
45,15024,11/11/2014,5:32:28 PM,11/11/2014,9:32:28 AM,Globalstar,11/11/2014,5:39:56 PM,-1902528,-3689921,4826895,49.4919345,-117.2756899,816.51,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,-8,11480034.7,5482180.664,N/A,N/A
46,15024,11/11/2014,6:02:25 PM,11/11/2014,10:02:25 AM,Globalstar,11/11/2014,6:09:55 PM,-1902524,-3689912,4826877,49.4918966,-117.2756977,796.44,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,-7,11480034.11,5482176.452,N/A,N/A
47,15024,11/11/2014,7:02:28 PM,11/11/2014,11:02:28 AM,Globalstar,11/11/2014,7:09:57 PM,-1902552,-3689925,4826918,49.4919693,-117.275959,843.45,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,-5,11480015.22,5482184.608,N/A,N/A
48,15024,11/11/2014,7:33:06 PM,11/11/2014,11:33:06 AM,Globalstar,11/11/2014,7:33:35 PM,-1902541,-3689966,4826938,49.4918715,-117.2755647,879.05,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,-4,11480043.73,5482173.626,N/A,N/A
49,15024,11/11/2014,8:02:33 PM,11/11/2014,12:02:33 PM,Globalstar,11/11/2014,8:18:39 PM,-1902522,-3689962,4826950,49.4920254,-117.275357,880.21,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.6,0,-1,11480058.84,5482190.68,N/A,N/A
50,15024,3/12/2016,8:00:54 AM,3/12/2016,12:00:54 AM,Globalstar,3/12/2016,8:08:22 AM,-1902532,-3689919,4826887,49.4918874,-117.2757516,810.46,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0,2,11480030.21,5482175.445,N/A,N/A
51,15024,3/12/2016,5:10:30 PM,3/12/2016,9:10:30 AM,Globalstar,3/12/2016,5:17:57 PM,-1902541,-3689936,4826894,49.4917968,-117.2757545,828.28,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,Mortality no radius,0,3.68,0,3,11480029.96,5482165.374,N/A,N/A
52,15024,3/18/2017,8:01:40 AM,3/18/2017,1:01:40 AM,Globalstar,3/18/2017,8:17:52 AM,-1860032,-3613029,4902022,50.5306752,-117.2399697,1942.67,2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,71,3.68,0,-2,11482992.13,5597663.799,N/A,N/A
53,15024,3/20/2017,8:00:13 AM,3/20/2017,1:00:13 AM,Globalstar,3/20/2017,8:00:46 AM,-1859403,-3612870,4902467,50.5361951,-117.2331101,2013.37,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,91,3.68,0,-9,11483480.23,5598276.04,N/A,N/A
54,15024,3/21/2017,8:00:57 AM,3/21/2017,1:00:57 AM,Globalstar,3/21/2017,8:17:05 AM,-1859012,-3612854,4902509,50.537775,-117.2283108,1923.04,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,91,3.68,0,-3,11483820.88,5598450.662,N/A,N/A
55,15024,3/23/2017,8:00:19 AM,3/23/2017,1:00:19 AM,Globalstar,3/23/2017,8:00:48 AM,-1859237,-3612738,4902668,50.5386845,-117.2318805,2045.68,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,104,3.68,0,0,11483568.23,5598552.577,N/A,N/A
56,15024,3/24/2017,8:01:35 AM,3/24/2017,1:01:35 AM,Globalstar,3/24/2017,8:02:06 AM,-1859509,-3612711,4902689,50.5381074,-117.2354651,2125.74,2.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,96,3.68,0,-3,11483314.01,5598489.205,N/A,N/A
57,15024,3/26/2017,8:00:41 PM,3/26/2017,1:00:41 PM,Globalstar,3/26/2017,8:16:49 PM,-1859501,-3612751,4902492,50.5367609,-117.2351067,1993.93,2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,2,3.68,0,5,11483338.94,5598339.394,N/A,N/A
58,15024,3/27/2017,8:00:28 AM,3/27/2017,1:00:28 AM,Globalstar,3/27/2017,8:01:00 AM,-1859736,-3612689,4902442,50.5361115,-117.2384531,1988.65,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,48,3.68,0,-3,11483101.56,5598267.948,N/A,N/A
59,15024,3/27/2017,8:00:31 PM,3/27/2017,1:00:31 PM,Globalstar,3/27/2017,8:16:38 PM,-1859838,-3612680,4902591,50.5366942,-117.23979,2128.27,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0,8,11483007.03,5598333.044,N/A,N/A
60,15024,3/30/2017,8:00:58 AM,3/30/2017,1:00:58 AM,Globalstar,3/30/2017,8:01:29 AM,-1859062,-3612614,4902599,50.539611,-117.2304863,1871.44,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,94,3.68,0,0,11483667.35,5598655.292,N/A,N/A
61,15024,3/31/2017,8:01:55 PM,3/31/2017,1:01:55 PM,Globalstar,3/31/2017,8:02:26 PM,-1859197,-3612666,4902674,50.53929,-117.2318436,1997.99,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0,12,11483571.06,5598619.892,N/A,N/A
62,15024,4/1/2017,8:02:49 AM,4/1/2017,1:02:49 AM,Globalstar,4/1/2017,8:03:20 AM,-1859488,-3612730,4902664,50.5379141,-117.2350792,2111.07,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,70,3.68,0,0,11483341.29,5598467.623,N/A,N/A
63,15024,4/1/2017,8:01:47 PM,4/1/2017,1:01:47 PM,Globalstar,4/1/2017,8:02:17 PM,-1859377,-3612824,4902564,50.5371155,-117.2330809,2054.7,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,6,3.68,0,3,11483482.62,5598378.374,N/A,N/A
64,15024,4/2/2017,8:00:39 AM,4/2/2017,1:00:39 AM,Globalstar,4/2/2017,8:01:10 AM,-1859449,-3612825,4902366,50.5357498,-117.2339772,1923.35,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,64,3.68,0,-1,11483418.63,5598226.712,N/A,N/A
65,15024,4/3/2017,8:02:00 AM,4/3/2017,1:02:00 AM,Globalstar,4/3/2017,8:03:26 AM,-1859383,-3613019,4902364,50.5347511,-117.2318979,2012.24,1.8,GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,71,3.68,0,-5,11483565.63,5598115.204,N/A,N/A
66,15024,4/3/2017,8:01:26 PM,4/3/2017,1:01:26 PM,Globalstar,4/3/2017,8:01:53 PM,-1859805,-3612728,4902572,50.5363944,-117.2390665,2131.12,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0,3,11483058.19,5598299.54,N/A,N/A
67,15024,4/4/2017,8:01:17 PM,4/4/2017,1:01:17 PM,Globalstar,4/4/2017,8:17:26 PM,-1859600,-3612936,4902441,50.535014,-117.2351541,2087.9,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,33,3.68,0,8,11483334.97,5598145.162,N/A,N/A
68,15024,4/5/2017,8:00:37 AM,4/5/2017,1:00:37 AM,Globalstar,4/5/2017,8:16:42 AM,-1860763,-3612362,4902391,50.5345752,-117.2534387,2063.33,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,98,3.68,0,-2,11482039,5598100.634,N/A,N/A
69,15024,4/7/2017,8:02:31 AM,4/7/2017,1:02:31 AM,Globalstar,4/7/2017,8:10:01 AM,-1860697,-3611601,4903077,50.5433967,-117.2575258,2143.8,2.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,102,3.68,0,-1,11481752.75,5599082.542,N/A,N/A
70,15024,4/7/2017,8:01:18 PM,4/7/2017,1:01:18 PM,Globalstar,4/7/2017,8:08:49 PM,-1860443,-3611619,4903060,50.5439958,-117.2542251,2066.92,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,64,3.68,0,0,11481986.85,5599148.342,N/A,N/A
71,15024,4/8/2017,8:00:59 PM,4/8/2017,1:00:59 PM,Globalstar,4/8/2017,8:08:29 PM,-1860570,-3611578,4903161,50.5444219,-117.2560821,2158.7,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,104,3.68,0,16,11481855.44,5599196.179,N/A,N/A
72,15024,4/9/2017,8:00:56 AM,4/9/2017,1:00:56 AM,Globalstar,4/9/2017,8:01:26 AM,-1860576,-3611558,4903185,50.5446633,-117.2562865,2167.68,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,34,3.68,0,-2,11481841.05,5599223.067,N/A,N/A
73,15024,4/9/2017,8:01:03 PM,4/9/2017,1:01:03 PM,Globalstar,4/9/2017,8:08:33 PM,-1860577,-3611550,4903152,50.544521,-117.2563507,2137.97,2.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0,1,11481836.44,5599207.261,N/A,N/A
74,15024,4/10/2017,8:00:53 AM,4/10/2017,1:00:53 AM,Globalstar,4/10/2017,8:19:03 AM,-1859874,-3610312,4901770,50.5464996,-117.2555328,166.94,1.8,GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,78,3.68,0,-6,11481895.15,5599427.071,N/A,N/A
75,15024,4/10/2017,8:01:01 PM,4/10/2017,1:01:01 PM,Globalstar,4/10/2017,8:01:32 PM,-1860184,-3611679,4903182,50.5451453,-117.2505903,2119.65,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0,0,11482244.82,5599275.289,N/A,N/A
76,15024,4/12/2017,8:01:48 AM,4/12/2017,1:01:48 AM,Globalstar,4/12/2017,8:09:19 AM,-1860117,-3611759,4903243,50.545213,-117.2492337,2192.45,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,87,3.68,0,-4,11482340.97,5599282.496,N/A,N/A
77,15024,4/13/2017,8:03:00 AM,4/13/2017,1:03:00 AM,Globalstar,4/13/2017,8:10:25 AM,,,,,,,0,No Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,117,3.68,0,-1,31166021.45,0,N/A,N/A
78,15024,4/13/2017,8:00:30 PM,4/13/2017,1:00:30 PM,Globalstar,4/13/2017,8:08:01 PM,-1860201,-3611658,4903195,50.5452951,-117.2509391,2122.77,2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,12,3.68,0,5,11482220.17,5599292.026,N/A,N/A
79,15024,4/14/2017,8:01:13 AM,4/14/2017,1:01:13 AM,Globalstar,4/14/2017,8:01:45 AM,-1860378,-3611599,4903233,50.5453136,-117.2535393,2170.28,1.8,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,89,3.68,0,-3,11482035.94,5599294.717,N/A,N/A
80,15024,4/14/2017,8:01:31 PM,4/14/2017,1:01:31 PM,Globalstar,4/14/2017,8:02:02 PM,-1860624,-3611548,4903150,50.5443725,-117.2569529,2148.98,1.2,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,0,3.68,0,2,11481793.72,5599190.903,N/A,N/A
81,15024,4/15/2017,8:00:16 AM,4/15/2017,1:00:16 AM,Globalstar,4/15/2017,8:00:45 AM,-1860779,-3611342,4903169,50.5452591,-117.2602268,2092.39,1.4,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,1,3.68,0,-3,11481562.1,5599290.293,N/A,N/A
82,15024,4/15/2017,8:01:00 PM,4/15/2017,1:01:00 PM,Globalstar,4/15/2017,8:01:32 PM,-1860601,-3611424,4903390,50.546581,-117.2574655,2257.54,1.6,val. GPS-3D,,,,,,,,,,,,,,,,,,,,,,,,,,,normal,58,3.68,0,0,11481758.25,5599436.603,N/A,N/A
