    Device Name, Device ID,     Date & Time [GMT],   Date & Time [Local],    Latitude,   Longitude,  Altitude,  Fix Status,  DOP, Temp [C], Main [V], Back [V]
               ,81267,43246.83413,43246.83413,59.7377892,-133.5826083,1292.258,      Unkown,1.6,8,0,0
               ,81267,43247.00041,43247.00041,59.7378711,-133.5869578,1416.605,      Unkown,1.2,7.5,0,0
               ,81267,43247.16707,43247.16707,59.7471042,-133.5845361,1498.298,      Unkown,1.4,7,0,0
               ,81267,43247.33372,43247.33372,59.7493317,-133.5870028,1476.243,      Unkown,0.8,-1,0,0
               ,81267,43247.50038,43247.50038,59.7451533,-133.5867681,1494.278,      Unkown,1,-2,0,0
               ,81267,43247.66706,43247.66706,59.7269367,-133.6134297,1260.469,      Unkown,5.2,4.5,0,0
               ,81267,43247.83413,43247.83413,59.7121769,-133.5559586,-0.333,      Unkown,3.6,9.5,0,0
               ,81267,43248.00076,43248.00076,59.702245,-133.5348692,1332.902,      Unkown,2.8,13,0,0
               ,81267,43248.16706,43248.16706,59.7010833,-133.5328175,1366.831,      Unkown,4,5.5,0,0
               ,81267,43248.33373,43248.33373,59.6996019,-133.5336522,1383.376,      Unkown,1.4,0.5,0,0
               ,81267,43248.50039,43248.50039,59.698385,-133.5348758,1393.137,      Unkown,1,-0.5,0,0
               ,81267,43248.66734,43248.66734,59.6789892,-133.5150378,1506.438,      Unkown,1.4,7,0,0
               ,81267,43248.83375,43248.83375,59.6707189,-133.4661939,1381.681,      Unkown,2.2,11.5,0,0
               ,81267,43249.00038,43249.00038,59.6661375,-133.4386125,1444.009,      Unkown,1.2,9,0,0
               ,81267,43249.16745,43249.16745,59.6770789,-133.4072222,1128.148,      Unkown,2.8,6,0,0
               ,81267,43249.33375,43249.33375,59.6765944,-133.4022922,1450.5,      Unkown,1.8,-2.5,0,0
               ,81267,43249.50038,43249.50038,59.6762714,-133.4008833,1477.363,      Unkown,1.2,-3.5,0,0
               ,81267,43249.66705,43249.66705,59.6750431,-133.3965169,1600.277,      Unkown,1,2,0,0
               ,81267,43249.83372,43249.83372,59.6726153,-133.3933603,1712.209,      Unkown,0.8,13,0,0
               ,81267,43250.00038,43250.00038,59.6640378,-133.3927225,1534.584,      Unkown,2.4,11,0,0
               ,81267,43250.16706,43250.16706,59.6647853,-133.3898072,1559.998,      Unkown,1.2,7.5,0,0
               ,81267,43250.33375,43250.33375,59.6664531,-133.3897931,1622.725,      Unkown,1.2,-1.5,0,0
               ,81267,43250.50041,43250.50041,59.6671447,-133.3912589,1644.819,      Unkown,1.4,-3,0,0
               ,81267,43250.66706,43250.66706,59.6708267,-133.3731867,1594.78,      Unkown,1,8.5,0,0
               ,81267,43250.83399,43250.83399,59.6749331,-133.3210553,1184.59,      Unkown,1.4,18,0,0
               ,81267,43251.00075,43251.00075,59.6859425,-133.2801028,1671.933,      Unkown,1,10,0,0
               ,81267,43251.16707,43251.16707,59.6960325,-133.2691686,1793.045,      Unkown,1,6,0,0
               ,81267,43251.33372,43251.33372,59.6950144,-133.2681342,1767.85,      Unkown,2.8,-0.5,0,0
               ,81267,43251.50039,43251.50039,59.6949431,-133.2662689,1775.971,      Unkown,2.6,1.5,0,0
               ,81267,43251.66745,43251.66745,59.6901792,-133.1994981,0.132,      Unkown,37.6,6.5,0,0
               ,81267,43251.83372,43251.83372,59.7105569,-133.1520869,1260.855,      Unkown,1.8,10.5,0,0
               ,81267,43252.00041,43252.00041,59.7083989,-133.1569686,1349.205,      Unkown,1.4,13.5,0,0
               ,81267,43252.16735,43252.16735,59.7086706,-133.1579614,1358.166,      Unkown,3.4,4,0,0
               ,81267,43252.33374,43252.33374,59.7088267,-133.1598072,1382.743,      Unkown,0.8,2,0,0
               ,81267,43252.50079,43252.50079,59.7098253,-133.1551653,1337.431,      Unkown,5.4,3,0,0
               ,81267,43252.66743,43252.66743,59.7123033,-133.1490267,1137.932,      Unkown,1.6,5.5,0,0
               ,81267,43252.8341,43252.8341,59.7093092,-133.1558236,1343.225,      Unkown,1.4,12,0,0
               ,81267,43253.00038,43253.00038,59.7096533,-133.1584775,1374.097,      Unkown,1.8,21.5,0,0
               ,81267,43253.16707,43253.16707,59.7093394,-133.1590347,1372.527,      Unkown,0.8,10,0,0
               ,81267,43253.33372,43253.33372,59.7088869,-133.1596153,1382.297,      Unkown,1,0,0,0
               ,81267,43253.50038,43253.50038,59.7093028,-133.1595547,1381.872,      Unkown,1,3,0,0
               ,81267,43253.66705,43253.66705,59.7091536,-133.1590444,1370.72,      Unkown,1.6,5,0,0
               ,81267,43253.83374,43253.83374,59.7091919,-133.1589172,1372.863,      Unkown,1.2,7,0,0
               ,81267,43254.00041,43254.00041,59.7093103,-133.1583681,1365.157,      Unkown,1.6,18,0,0
               ,81267,43254.16705,43254.16705,59.7092922,-133.1583828,1368.655,      Unkown,1.4,4,0,0
               ,81267,43254.33372,43254.33372,59.7093072,-133.1584344,1376.942,      Unkown,2.8,0.5,0,0
               ,81267,43254.50042,43254.50042,59.7092647,-133.1584208,1364.659,      Unkown,1.4,-2.5,0,0
               ,81267,43254.66705,43254.66705,59.7092689,-133.1584103,1372.497,      Unkown,1,14.5,0,0
               ,81267,43254.83373,43254.83373,59.7093419,-133.1584314,1372.364,      Unkown,1,31,0,0
               ,81267,43255.00039,43255.00039,59.7092231,-133.1584628,1372,      Unkown,1,17,0,0
               ,81267,43255.16708,43255.16708,59.7092767,-133.1584322,1362.715,      Unkown,3,10,0,0
               ,81267,43255.33372,43255.33372,59.7085772,-133.15479,1323.707,      Unkown,1,4.5,0,0
               ,81267,43255.5006,43255.5006,59.7085347,-133.1553756,1341.533,      Unkown,2.6,4.5,0,0
               ,81267,43255.66707,43255.66707,59.7034903,-133.1574303,1273.827,      Unkown,2,10,0,0
               ,81267,43255.83413,43255.83413,59.7016864,-133.1589342,0.283,      Unkown,4,10.5,0,0
               ,81267,43256.00003,43256.00003,59.7027311,-133.1598933,1261.863,      Unkown,1.6,10,0,0
               ,81267,43256.16707,43256.16707,59.7025856,-133.1595119,1262.085,      Unkown,3.6,8,0,0
               ,81267,43256.33372,43256.33372,59.7037797,-133.1600881,1308.262,      Unkown,2.4,3,0,0
               ,81267,43256.50039,43256.50039,59.7039058,-133.1599794,1304.677,      Unkown,5.6,2.5,0,0
               ,81267,43256.66705,43256.66705,59.7041158,-133.1637422,1366.292,      Unkown,2.4,7.5,0,0
               ,81267,43256.83373,43256.83373,59.7041619,-133.1637781,1367.929,      Unkown,0.8,14.5,0,0
               ,81267,43257.00042,43257.00042,59.7040031,-133.1638994,1366.679,      Unkown,1.6,16,0,0
               ,81267,43257.16726,43257.16726,59.7060606,-133.1609111,1372.88,      Unkown,1.6,8,0,0
               ,81267,43257.33374,43257.33374,59.7041472,-133.1638144,1360.781,      Unkown,2.8,2.5,0,0
               ,81267,43257.50041,43257.50041,59.7041253,-133.1637675,1367.996,      Unkown,0.8,1,0,0
               ,81267,43257.66705,43257.66705,59.7039933,-133.164365,1367.326,      Unkown,2,14,0,0
               ,81267,43257.83372,43257.83372,59.7041231,-133.1616006,1347.291,      Unkown,1.6,18,0,0
               ,81267,43258.00041,43258.00041,59.7047153,-133.1579164,1319.166,      Unkown,2.6,11.5,0,0
               ,81267,43258.16706,43258.16706,59.7041675,-133.1622661,1354.812,      Unkown,1.4,8,0,0
               ,81267,43258.33374,43258.33374,59.7057944,-133.1577822,1320.717,      Unkown,2.6,1.5,0,0
               ,81267,43258.50038,43258.50038,59.7072361,-133.1574486,1354.263,      Unkown,1.8,1.5,0,0
               ,81267,43258.66745,43258.66745,59.7124922,-133.1532622,0,      Unkown,5.2,11,0,0
               ,81267,43258.83399,43258.83399,59.7094556,-133.0717069,1711.238,      Unkown,2.6,7,0,0
               ,81267,43259.00042,43259.00042,59.7157583,-133.0861025,1764.253,      Unkown,1.4,6,0,0
               ,81267,43259.16708,43259.16708,59.7158269,-133.0843581,1785.264,      Unkown,0.8,5.5,0,0
               ,81267,43259.33375,43259.33375,59.7156081,-133.0851333,1772.872,      Unkown,1.2,0,0,0
               ,81267,43259.50038,43259.50038,59.7146972,-133.0842297,1770.778,      Unkown,1.2,0,0,0
               ,81267,43259.66705,43259.66705,59.7150636,-133.0837464,1779.36,      Unkown,1.4,8,0,0
               ,81267,43259.83375,43259.83375,59.7047811,-133.161165,1356.564,      Unkown,1,7.5,0,0
               ,81267,43260.00073,43260.00073,59.7039769,-133.1644272,1362.595,      Unkown,1,8,0,0
               ,81267,43260.16705,43260.16705,59.7040022,-133.1644136,1363.263,      Unkown,1,8,0,0
               ,81267,43260.33372,43260.33372,59.7040083,-133.1644022,1368.662,      Unkown,1,3.5,0,0
               ,81267,43260.50041,43260.50041,59.7046044,-133.1631911,1377.328,      Unkown,0.8,2,0,0
               ,81267,43260.66705,43260.66705,59.7054119,-133.1618008,1372.24,      Unkown,1.2,0,0,0
               ,81267,43260.83372,43260.83372,59.7054931,-133.1618244,1382.016,      Unkown,4.6,1.5,0,0
               ,81267,43261.00041,43261.00041,59.7067447,-133.1621583,1383.925,      Unkown,0.8,4.5,0,0
               ,81267,43261.16706,43261.16706,59.7072661,-133.1604158,1366.198,      Unkown,1,1.5,0,0
               ,81267,43261.33374,43261.33374,59.7068103,-133.1595475,1362.291,      Unkown,1.8,1.5,0,0
               ,81267,43261.50041,43261.50041,59.7072944,-133.1604281,1370.148,      Unkown,0.8,2,0,0
               ,81267,43261.66707,43261.66707,59.7076625,-133.1594758,1362.407,      Unkown,1.2,5.5,0,0
               ,81267,43261.83372,43261.83372,59.7092039,-133.1592986,1390.612,      Unkown,10.6,15.5,0,0
               ,81267,43262.00039,43262.00039,59.7090872,-133.15934,1380.834,      Unkown,0.6,10.5,0,0
               ,81267,43262.16708,43262.16708,59.7087617,-133.1595989,1389.299,      Unkown,5.2,7.5,0,0
               ,81267,43262.33373,43262.33373,59.70837,-133.1579778,1356.883,      Unkown,1,2.5,0,0
               ,81267,43262.50038,43262.50038,59.7089472,-133.1590192,1374.897,      Unkown,0.8,3.5,0,0
               ,81267,43262.66705,43262.66705,59.7078561,-133.1605883,1379.916,      Unkown,1,7,0,0
               ,81267,43262.83373,43262.83373,59.7077681,-133.1598733,1367.11,      Unkown,0.8,13.5,0,0
               ,81267,43263.00041,43263.00041,59.7092572,-133.1584094,1367.467,      Unkown,1.2,13,0,0
               ,81267,43263.16705,43263.16705,59.7077806,-133.1598467,1363.98,      Unkown,1.6,6,0,0
               ,81267,43263.33374,43263.33374,59.7083042,-133.1581428,1350.745,      Unkown,2,1,0,0
               ,81267,43263.50067,43263.50067,59.7076297,-133.1574381,1349.474,      Unkown,1.2,0,0,0
               ,81267,43263.66705,43263.66705,59.7075928,-133.1605389,1376.195,      Unkown,3.4,11,0,0
               ,81267,43263.83375,43263.83375,59.7076797,-133.1609494,1378.654,      Unkown,0.8,26,0,0
               ,81267,43264.00039,43264.00039,59.7071303,-133.1594028,1356.519,      Unkown,1.4,24.5,0,0
               ,81267,43264.16708,43264.16708,59.7077603,-133.1598369,1369.941,      Unkown,1.8,9,0,0
               ,81267,43264.33372,43264.33372,59.7087092,-133.1598614,1374.173,      Unkown,1.4,4.5,0,0
               ,81267,43264.50042,43264.50042,59.70865,-133.1604211,1386.13,      Unkown,0.8,2.5,0,0
               ,81267,43264.66705,43264.66705,59.7097503,-133.1567867,1367.791,      Unkown,1.4,22,0,0
               ,81267,43264.83372,43264.83372,59.7169333,-133.1041708,1591.679,      Unkown,2,20.5,0,0
               ,81267,43265.00041,43265.00041,59.7357175,-133.1048614,1739.574,      Unkown,1.6,15.5,0,0
               ,81267,43265.16707,43265.16707,59.7397525,-133.1008947,1772.44,      Unkown,2,6,0,0
               ,81267,43265.33375,43265.33375,59.7324061,-133.1135511,1661.977,      Unkown,1,3.5,0,0
               ,81267,43265.50042,43265.50042,59.7339897,-133.1120706,1719.94,      Unkown,1.4,1.5,0,0
               ,81267,43265.66708,43265.66708,59.7329144,-133.1066619,1637.027,      Unkown,1,2,0,0
               ,81267,43265.83375,43265.83375,59.7324097,-133.1121564,1666.379,      Unkown,1,3,0,0
               ,81267,43266.00073,43266.00073,59.7332961,-133.1064939,1651.573,      Unkown,1.6,2.5,0,0
               ,81267,43266.16707,43266.16707,59.7343778,-133.1111278,1752.595,      Unkown,2,0,0,0
               ,81267,43266.33372,43266.33372,59.7317558,-133.1103369,1639.439,      Unkown,1,2.5,0,0
               ,81267,43266.50038,43266.50038,59.7323078,-133.1083436,1637.11,      Unkown,1.2,0.5,0,0
               ,81267,43266.66708,43266.66708,59.7347858,-133.1100714,1744.582,      Unkown,2.4,15,0,0
               ,81267,43266.83375,43266.83375,59.735315,-133.1077025,1744.898,      Unkown,1.4,19.5,0,0
               ,81267,43267.00038,43267.00038,59.7379317,-133.1044144,1800.524,      Unkown,0.8,14.5,0,0
               ,81267,43267.16726,43267.16726,59.756895,-133.0473794,1878.433,      Unkown,1.6,9.5,0,0
               ,81267,43267.33372,43267.33372,59.7604006,-133.0432486,1878.723,      Unkown,1,2,0,0
               ,81267,43267.50041,43267.50041,59.7605228,-133.0431411,1880.037,      Unkown,0.8,3,0,0
               ,81267,43267.66705,43267.66705,59.7608547,-133.0425925,1878.152,      Unkown,1,5,0,0
               ,81267,43267.83374,43267.83374,59.7281603,-133.0876053,1507.395,      Unkown,1.4,11,0,0
               ,81267,43268.00061,43268.00061,59.7312711,-133.1068892,1580.651,      Unkown,1.8,11,0,0
               ,81267,43268.16707,43268.16707,59.7295694,-133.1074872,1492.167,      Unkown,2.6,9.5,0,0
               ,81267,43268.33373,43268.33373,59.7296839,-133.1057464,1495.152,      Unkown,1.2,6.5,0,0
               ,81267,43268.50066,43268.50066,59.7314908,-133.1081167,1606.876,      Unkown,1.8,6,0,0
               ,81267,43268.66707,43268.66707,59.7318264,-133.1062467,1597.802,      Unkown,3.4,16.5,0,0
               ,81267,43268.83374,43268.83374,59.7376422,-133.1034947,1782.304,      Unkown,1.4,16.5,0,0
               ,81267,43269.00039,43269.00039,59.7334461,-133.1046103,1646.453,      Unkown,1.4,14,0,0
               ,81267,43269.16707,43269.16707,59.7303208,-133.0959478,1519.716,      Unkown,2.6,10,0,0
               ,81267,43269.33372,43269.33372,59.7299264,-133.1023581,1478.212,      Unkown,2.2,8,0,0
               ,81267,43269.50038,43269.50038,59.7347436,-133.1099369,1749.644,      Unkown,3.4,7,0,0
               ,81267,43269.66705,43269.66705,59.7374519,-133.1040844,1783.097,      Unkown,0.8,10.5,0,0
               ,81267,43269.83372,43269.83372,59.756605,-133.0509317,1834.771,      Unkown,1.8,21.5,0,0
               ,81267,43270.00038,43270.00038,59.7602303,-133.0447031,1870.113,      Unkown,1.2,21.5,0,0
               ,81267,43270.16705,43270.16705,59.7606072,-133.0440853,1856.037,      Unkown,2.2,12,0,0
               ,81267,43270.33372,43270.33372,59.7605286,-133.04309,1878.51,      Unkown,1.4,7.5,0,0
               ,81267,43270.50038,43270.50038,59.7606094,-133.0440608,1859.365,      Unkown,2,6.5,0,0
               ,81267,43270.66705,43270.66705,59.760945,-133.0422214,1875.758,      Unkown,1,13,0,0
               ,81267,43270.83375,43270.83375,59.7602983,-133.0429414,1884.214,      Unkown,1.8,20.5,0,0
               ,81267,43271.00038,43271.00038,59.7602853,-133.0429433,1887.365,      Unkown,0.8,20,0,0
               ,81267,43271.16706,43271.16706,59.7606272,-133.0440844,1857.053,      Unkown,2,12.5,0,0
               ,81267,43271.33373,43271.33373,59.7597958,-133.0432272,1899.484,      Unkown,1,10.5,0,0
               ,81267,43271.50038,43271.50038,59.7685269,-133.0412403,1600.917,      Unkown,3.8,11.5,0,0
               ,81267,43271.66705,43271.66705,59.7630306,-133.0543903,1567.83,      Unkown,6,21.5,0,0
               ,81267,43271.83374,43271.83374,59.7628281,-133.0542919,1578.667,      Unkown,0.8,32.5,0,0
               ,81267,43272.00039,43272.00039,59.7597786,-133.0594586,1637.853,      Unkown,1,19.5,0,0
               ,81267,43272.16707,43272.16707,59.7577692,-133.0567403,1709.36,      Unkown,2.6,21.5,0,0
               ,81267,43272.33372,43272.33372,59.7571233,-133.0453583,1896.022,      Unkown,1.2,11.5,0,0
               ,81267,43272.50038,43272.50038,59.7550731,-133.0353892,1823.183,      Unkown,2.2,11,0,0
               ,81267,43272.66745,43272.66745,59.7503514,-133.0462494,1335.883,      Unkown,0.8,14.5,0,0
               ,81267,43272.83372,43272.83372,59.7532122,-133.0380808,1750.788,      Unkown,1.8,15,0,0
               ,81267,43273.00069,43273.00069,59.7517478,-133.0474458,1730.181,      Unkown,1,19.5,0,0
               ,81267,43273.16705,43273.16705,59.7545647,-133.0568608,1783.294,      Unkown,2.6,13.5,0,0
               ,81267,43273.33372,43273.33372,59.7629853,-133.0618089,1618.222,      Unkown,1,6.5,0,0
               ,81267,43273.50038,43273.50038,59.7557797,-133.0559283,1763.388,      Unkown,1.4,3,0,0
               ,81267,43273.66708,43273.66708,59.7553994,-133.0595264,1729.06,      Unkown,2,13.5,0,0
               ,81267,43273.83374,43273.83374,59.7569189,-133.054455,1770.398,      Unkown,1.2,24.5,0,0
               ,81267,43274.00039,43274.00039,59.7560336,-133.0621536,1716.778,      Unkown,0.8,19,0,0
               ,81267,43274.16705,43274.16705,59.7559511,-133.0785972,1775.394,      Unkown,0.8,9.5,0,0
               ,81267,43274.33374,43274.33374,59.7542161,-133.0737583,1838.358,      Unkown,0.8,1,0,0
               ,81267,43274.50059,43274.50059,59.7562906,-133.0842181,1701.253,      Unkown,3.2,1.5,0,0
               ,81267,43274.66705,43274.66705,59.7688381,-133.0760114,1750.856,      Unkown,1.6,10,0,0
               ,81267,43274.83372,43274.83372,59.7690842,-133.0793203,1708.249,      Unkown,0.8,23,0,0
               ,81267,43275.00069,43275.00069,59.7626569,-133.0916925,1610.615,      Unkown,1.4,17.5,0,0
               ,81267,43275.16705,43275.16705,59.7599092,-133.0800697,1737.012,      Unkown,3,9,0,0
               ,81267,43275.33375,43275.33375,59.7598958,-133.0741839,1788.815,      Unkown,0.8,0,0,0
               ,81267,43275.50038,43275.50038,59.7636889,-133.0765783,1771.61,      Unkown,1.8,0,0,0
               ,81267,43275.66705,43275.66705,59.7592267,-133.0786919,1753.575,      Unkown,1,12,0,0
               ,81267,43275.83373,43275.83373,59.7642319,-133.0518031,1568.5,      Unkown,1,19,0,0
               ,81267,43276.00041,43276.00041,59.7540972,-133.058535,1778.934,      Unkown,1,9.5,0,0
               ,81267,43276.16706,43276.16706,59.7510508,-133.0579783,1891.248,      Unkown,0.8,6.5,0,0
               ,81267,43276.33373,43276.33373,59.7473975,-133.0634269,1652.888,      Unkown,0.8,1.5,0,0
               ,81267,43276.50075,43276.50075,59.7464783,-133.0679889,1586.449,      Unkown,1.8,4.5,0,0
               ,81267,43276.66705,43276.66705,59.7457339,-133.0678658,1578.105,      Unkown,2.8,6,0,0
               ,81267,43276.83375,43276.83375,59.7387131,-133.0772694,1555.208,      Unkown,1.2,15.5,0,0
               ,81267,43277.00039,43277.00039,59.7375567,-133.1023667,1778.593,      Unkown,1.6,7,0,0
               ,81267,43277.16708,43277.16708,59.7483792,-133.08426,1547.404,      Unkown,0.8,9,0,0
               ,81267,43277.33374,43277.33374,59.748365,-133.0716692,1594.641,      Unkown,1,3,0,0
               ,81267,43277.50038,43277.50038,59.7487086,-133.0871042,1529.48,      Unkown,2.2,0.5,0,0
               ,81267,43277.66706,43277.66706,59.7374094,-133.0769831,1567.027,      Unkown,1.6,4,0,0
               ,81267,43277.83372,43277.83372,59.7302333,-133.0748611,1670.135,      Unkown,1.2,9.5,0,0
               ,81267,43278.00068,43278.00068,59.7260447,-133.0531164,1846.495,      Unkown,1.8,15,0,0
               ,81267,43278.16705,43278.16705,59.7237817,-133.0511861,1804.966,      Unkown,2.2,9.5,0,0
               ,81267,43278.33374,43278.33374,59.7144192,-133.0651314,1733.284,      Unkown,2,0,0,0
               ,81267,43278.50059,43278.50059,59.7120342,-133.0886572,1695.103,      Unkown,1.8,-0.5,0,0
               ,81267,43278.66707,43278.66707,59.7090408,-133.0986056,1573.791,      Unkown,2.2,8.5,0,0
               ,81267,43278.83372,43278.83372,59.7095547,-133.0989936,1582.029,      Unkown,1,16,0,0
               ,81267,43279.00039,43279.00039,59.7098881,-133.1055472,1583.497,      Unkown,1,19,0,0
               ,81267,43279.16705,43279.16705,59.7089297,-133.1061956,1596.074,      Unkown,1.8,10,0,0
               ,81267,43279.33372,43279.33372,59.7123114,-133.0980167,1612.209,      Unkown,0.8,0.5,0,0
               ,81267,43279.50038,43279.50038,59.7121017,-133.0899931,1679.136,      Unkown,1,0.5,0,0
               ,81267,43279.66708,43279.66708,59.7117906,-133.0864611,1701.695,      Unkown,1.6,11.5,0,0
               ,81267,43279.83372,43279.83372,59.7106761,-133.0845608,1689.707,      Unkown,1,16.5,0,0
               ,81267,43280.00073,43280.00073,59.707565,-133.0878278,1640.905,      Unkown,2,20.5,0,0
               ,81267,43280.16705,43280.16705,59.7119986,-133.09663,1622.159,      Unkown,2,10,0,0
               ,81267,43280.33374,43280.33374,59.7151892,-133.0927367,1691.277,      Unkown,1.4,4.5,0,0
               ,81267,43280.50067,43280.50067,59.7085039,-133.0786572,1701.387,      Unkown,1.4,3.5,0,0
               ,81267,43280.66741,43280.66741,59.7091628,-133.0832892,1686.298,      Unkown,2,8,0,0
               ,81267,43280.83373,43280.83373,59.6892842,-133.0562094,1654.618,      Unkown,1.4,7,0,0
               ,81267,43281.00069,43281.00069,59.69678,-133.0610889,1490.701,      Unkown,1.2,16.5,0,0
               ,81267,43281.16705,43281.16705,59.7052886,-133.0687225,1644.329,      Unkown,1.2,13.5,0,0
               ,81267,43281.33372,43281.33372,59.7065689,-133.0646228,1710.393,      Unkown,1.8,1.5,0,0
               ,81267,43281.50042,43281.50042,59.71348,-133.0862483,1733.027,      Unkown,0.8,0,0,0
               ,81267,43281.66705,43281.66705,59.7151875,-133.0893431,1733.068,      Unkown,1,12,0,0
               ,81267,43281.83374,43281.83374,59.7123342,-133.0974522,1620.006,      Unkown,1.4,15.5,0,0
               ,81267,43282.00038,43282.00038,59.7130761,-133.1041575,1574.029,      Unkown,2.4,16.5,0,0
               ,81267,43282.16708,43282.16708,59.7085186,-133.1086703,1599.678,      Unkown,2,11,0,0
               ,81267,43282.33375,43282.33375,59.7117906,-133.0920392,1654.228,      Unkown,1.6,1,0,0
               ,81267,43282.50038,43282.50038,59.711315,-133.0896092,1673.585,      Unkown,1,1,0,0
               ,81267,43282.66705,43282.66705,59.7131944,-133.0885586,1713.401,      Unkown,1,10.5,0,0
               ,81267,43282.83372,43282.83372,59.7151992,-133.092875,1694.094,      Unkown,0.8,11,0,0
               ,81267,43283.00041,43283.00041,59.7167992,-133.0943578,1703.465,      Unkown,1.6,14,0,0
               ,81267,43283.16705,43283.16705,59.7170411,-133.1037503,1592.767,      Unkown,1.2,7.5,0,0
               ,81267,43283.33372,43283.33372,59.7141256,-133.0981053,1622.697,      Unkown,0.6,6,0,0
               ,81267,43283.50038,43283.50038,59.7159664,-133.0990892,1647.649,      Unkown,1.2,5,0,0
               ,81267,43283.66705,43283.66705,59.7153681,-133.0995322,1628.673,      Unkown,1.8,8.5,0,0
               ,81267,43283.83372,43283.83372,59.71241,-133.0764492,1789.939,      Unkown,0.8,17.5,0,0
               ,81267,43284.00038,43284.00038,59.7123339,-133.0723619,1807.621,      Unkown,3.6,9.5,0,0
               ,81267,43284.16705,43284.16705,59.7132428,-133.0780606,1791.315,      Unkown,0.6,10.5,0,0
               ,81267,43284.33372,43284.33372,59.71643,-133.0631556,1734.434,      Unkown,0.8,5.5,0,0
               ,81267,43284.50042,43284.50042,59.7314519,-133.0750239,1691.625,      Unkown,1.2,6,0,0
               ,81267,43284.66705,43284.66705,59.7374481,-133.0671214,1819.229,      Unkown,1.4,8.5,0,0
               ,81267,43284.83374,43284.83374,59.7378247,-133.0664306,1810.945,      Unkown,1,17,0,0
               ,81267,43285.00041,43285.00041,59.7618019,-133.0719614,1793.476,      Unkown,1.2,11.5,0,0
               ,81267,43285.16707,43285.16707,59.7637683,-133.0713786,1823.169,      Unkown,1.2,9.5,0,0
               ,81267,43285.33375,43285.33375,59.7690517,-133.0748886,1783.278,      Unkown,0.8,7,0,0
               ,81267,43285.50038,43285.50038,59.7701397,-133.0760031,1762.377,      Unkown,1.6,5,0,0
               ,81267,43285.66709,43285.66709,59.7754472,-133.0636739,1847.143,      Unkown,1.4,18,0,0
               ,81267,43285.83374,43285.83374,59.7748956,-133.0644675,1867.918,      Unkown,0.8,23,0,0
               ,81267,43286.0008,43286.0008,59.7735183,-133.0715436,311.584,      Unkown,1.6,19,0,0
               ,81267,43286.16638,43286.16638,59.7641208,-133.0829047,1671.782,      Unkown,0.8,18.5,0,0
               ,81267,43286.33413,43286.33413,59.7551272,-133.0732061,1683.078,      Unkown,3.6,9,0,0
               ,81267,43286.50063,43286.50063,59.7571458,-133.0870917,1669.993,      Unkown,1.6,9,0,0
               ,81267,43286.66705,43286.66705,59.7536472,-133.0716953,1856.794,      Unkown,2.2,18.5,0,0
               ,81267,43286.83373,43286.83373,59.7554544,-133.0689228,1812.297,      Unkown,1.8,26.5,0,0
               ,81267,43287.00079,43287.00079,59.7542386,-133.0645703,87.791,      Unkown,1.6,22.5,0,0
               ,81267,43287.16672,43287.16672,59.7629497,-133.0662161,1701.559,      Unkown,1.4,12.5,0,0
               ,81267,43287.33372,43287.33372,59.7633306,-133.0791833,1743.947,      Unkown,0.8,7.5,0,0
               ,81267,43287.50038,43287.50038,59.7588542,-133.0866319,1679.386,      Unkown,1.2,7,0,0
               ,81267,43287.66705,43287.66705,59.7550319,-133.0877372,1656.857,      Unkown,0.8,16.5,0,0
               ,81267,43287.83372,43287.83372,59.7643319,-133.0830706,1677.761,      Unkown,1,15,0,0
               ,81267,43288.00041,43288.00041,59.7758986,-133.0786256,1704.416,      Unkown,1,11.5,0,0
               ,81267,43288.16707,43288.16707,59.7869753,-133.0970669,1567.586,      Unkown,2,8,0,0
               ,81267,43288.33375,43288.33375,59.7886108,-133.093525,1576.008,      Unkown,1.2,8,0,0
               ,81267,43288.50038,43288.50038,59.7839111,-133.0947931,1592.842,      Unkown,1.4,8,0,0
               ,81267,43288.66706,43288.66706,59.7772744,-133.0881619,1605.853,      Unkown,1.4,10,0,0
               ,81267,43288.83374,43288.83374,59.7697975,-133.0835753,1676.977,      Unkown,1,13.5,0,0
               ,81267,43289.00038,43289.00038,59.7641292,-133.082975,1656.208,      Unkown,4.6,19.5,0,0
               ,81267,43289.16742,43289.16742,59.7595197,-133.0952875,1587.542,      Unkown,1.2,12,0,0
               ,81267,43289.33372,43289.33372,59.7688678,-133.0710819,1856.562,      Unkown,1.8,5,0,0
               ,81267,43289.50067,43289.50067,59.7692531,-133.0790353,1713.492,      Unkown,1.8,4.5,0,0
               ,81267,43289.66706,43289.66706,59.7568586,-133.0703894,1812.505,      Unkown,1.2,7.5,0,0
               ,81267,43289.83376,43289.83376,59.7556072,-133.0468875,1833.62,      Unkown,1.8,20.5,0,0
               ,81267,43290.00042,43290.00042,59.7585383,-133.03959,1904.782,      Unkown,0.8,15,0,0
               ,81267,43290.16707,43290.16707,59.75289,-133.0495667,1764.786,      Unkown,1,7,0,0
               ,81267,43290.33374,43290.33374,59.7563547,-133.0508622,1847.569,      Unkown,1,3,0,0
               ,81267,43290.50041,43290.50041,59.7537517,-133.0563728,1802.546,      Unkown,1,2.5,0,0
               ,81267,43290.66705,43290.66705,59.7593181,-133.0618931,1651.573,      Unkown,1,12.5,0,0
               ,81267,43290.83374,43290.83374,59.7439678,-133.0881803,1529.676,      Unkown,1.6,18.5,0,0
