"Region","Regional Contact","Regional Review","Regional Contact Comments","Project","Species","Caribou Ecotype","Caribou Population Unit","Management Area","WLH ID","Animal ID","Sex","Life Stage","Calf at Heel","Ear Tag Right","Ear Tag Left","Device ID","Radio Frequency","Re-capture","Trans-location","Collar Type","Collar Make","Collar Model","Satellite Network","Capture Date","Capture Date Year","Capture Date Month","Capture UTM Zone","Capture UTM Easting","Capture UTM Northing","Release Date","Animal Status","Collar Status","Collar Status Details","Deactivated?","Mortality Date","Malfunction Date","Retreival Date","Mortality UTM Zone","Mortality UTM Easting","Mortality UTM Northing","Max Transmission Date","2014/3","2014/4","2014/5","2014/6","2014/7","2014/8","2014/9","2014/10","2014/11","2014/12","2015/1","2015/2","2015/3","2015/4","2015/5","2015/6","2015/7","2015/8","2015/9","2015/10","2015/11","2015/12","2016/01","2016/02","2016/03","2016/04","2016/05","2016/06","2016/07","2016/08","2016/09","2016/10","2016/11","2016/12","2017/01","2017/02","2017/03","2017/04","2017/05","2017/06","2017/07","2017/08","2017/09","2017/10","2017/11","2017/12","2018/01","2018/02","2018/03","2018/04","2018/05","2018/06","2018/07","2018/08","2018/09","2018/10","2018/11","2018/12","2019/1","2019/2","2019/3","2019/4","2019/5","2019/6","2019/7","2019/8","2019/9","2019/10","2019/11","2019/12","2020/01","2020/02","Mortality Review","Comments","Database Notes","CID" 
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Southern Mountain-north group","Graham","","17-10425","GR18-04","F","SA","N","None","Red w/ green button 0-144","44880.0","148.5","N","N","GPS","Lotek","Lifecycle","","43166.0","2018.0","3.0","10.0","483869.0","6308633.0","","Alive","Deployed","Active","","","","","","","","43880.500335648","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0","49.0","33.0","51.0","35.0","27.0","37.0","42.0","31.0","32.0","16.0","39.0","31.0","11.0","45.0","28.0","37.0","35.0","23.0","32.0","40.0","22.0","35.0","19.0","",".  Last heard 2-Nov-2018","","643.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Mort discovered March 7 2019","","Caribou","Northern Mountain","Pink Mountain","","16-8147","16-8147","F","MA","NR","YELLOW 0-1022","None","","148.67","N","N","VHF","Lotek","Globalstar LIFECYCLE PRO 330","Globalstar","42436.0","2016.0","3.0","10.0","493094.0","6323353.0","","Mortality","Deployed","Mortality","Y","","","","10.0","481635.0","6336146.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  with 17 ind, young adult","","660.0"
"Peace","Agnes Pelletier","Agnes Pelletier","I have 18-14771H","","Caribou","Northern Mountain","Muskwa","","99-0014","MW-06","F","A","Y","None","YELLOW w/ green button","41252.0","149.8","N","N","GPS","Lotek","LifeCycle","","42455.0","2016.0","3.0","10.0","421969.0","6476331.0","","Alive","Deployed","Offline","Y","","","","","","","43111.042638889","","","","","","","","","","","","","","","","","","","","","","","","","7.0","48.0","36.0","38.0","43.0","43.0","46.0","53.0","49.0","42.0","44.0","40.0","46.0","43.0","47.0","47.0","29.0","42.0","47.0","49.0","44.0","38.0","12.0","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Mild guard hair breakage due to normal late winter wear; group included MW-07; note that inadvertently put two yellow-left ear tags in same group)","","673.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Status originally indicated as malfunction","BCOGRIS","Caribou","Boreal","Maxhamish","","18-12357H","SCEK205","F","A","Y","None","ORANGE w/ orange button","17818.0","149.82","N","N","GPS","Vectronics","GSM","","41981.0","2014.0","12.0","10.0","537504.0","6622702.0","","Unknown","Deployed","Offline","Y","","43175.0","","","","","43174.66737268519","","","","","","","","","","42.0","55.0","52.0","54.0","56.0","55.0","50.0","51.0","52.0","52.0","53.0","54.0","56.0","54.0","52.0","53.0","52.0","58.0","50.0","55.0","54.0","54.0","48.0","53.0","56.0","52.0","48.0","53.0","52.0","55.0","49.0","48.0","49.0","53.0","55.0","53.0","50.0","28.0","10.0","2.0","","","","","","","","","","","","","","","","","","","","","","","","",".  Battery expired. Last heard Mar 2018","","675.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Status originally indicated as malfunction","BCOGRIS","Caribou","Boreal","Chinchaga","","18-12365H","SCEK213","F","A","N","ORANGE w/ orange button","None","17819.0","149.83","N","N","GPS","Vectronics","GSM","","41984.0","2014.0","12.0","10.0","636327.0","6455323.0","","Alive","Deployed","Offline","Y","","43120.0","","","","","43119.91701388889","","","","","","","","","","36.0","52.0","42.0","44.0","52.0","51.0","48.0","46.0","49.0","49.0","51.0","54.0","53.0","53.0","48.0","44.0","52.0","55.0","45.0","49.0","46.0","46.0","49.0","51.0","52.0","52.0","47.0","51.0","54.0","50.0","50.0","48.0","47.0","51.0","46.0","37.0","40.0","16.0","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Battery expired. Last heard April 2018","","677.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Status originally indicated as malfunction","BCOGRIS","Caribou","Boreal","Chinchaga","","18-12150H","SCEK033b","F","OA","N","BLUE w/ blue button","None","17821.0","149.87","N","N","GPS","Vectronics","GSM","","42062.0","2015.0","2.0","10.0","638127.0","6354197.0","","Alive","Deployed","Offline","Y","","43123.0","","","","","43122.625914351855","","","","","","","","","","","","3.0","54.0","55.0","53.0","49.0","45.0","48.0","47.0","51.0","51.0","56.0","54.0","45.0","50.0","52.0","53.0","45.0","42.0","49.0","46.0","54.0","51.0","54.0","57.0","47.0","56.0","51.0","53.0","43.0","48.0","41.0","45.0","54.0","39.0","35.0","23.0","","","","","","","","","","","","","","","","","","","","","","","","","","",".  Battery expired last transmission Jan 2018","Device redeployed from 18-12359H (SCEK207)","684.0"
"Peace","Agnes Pelletier","Agnes Pelletier","2019 capture (18-13461R): replaced old collar id 13553 freq 150.47","","Caribou","Boreal","Calendar","","18-14775H","None","F","OA","N","0.203","None","101785.0","148.754","Y","N","GPS","Lotek","Lifecycle Pro 330","Globalstar","43513.0","2019.0","2.0","10.0","596520.0","6645047.0","","Alive","Deployed","Active","","","","","","","","43823.375381944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.0","8.0","18.0","9.0","13.0","2.0","4.0","8.0","11.0","14.0","12.0","","","Email alert 06-Feb-19, mortality file 13-Feb-19.","Recapture.  Now deployed?","20190916: Changed WLH ID from 18-13461","687.0"
"Peace","Agnes Pelletier","Agnes Pelletier","I have 18-14772H","","Caribou","Northern Mountain","Pink Mountain","","99-0015","PML-01","F","A","N","None","YELLOW w/ red button","41243.0","148.8","N","N","GPS","Lotek","LifeCycle","","42456.0","2016.0","3.0","","","","","Unknown","Deployed","Offline","Y","","","","","","","43337.458668982","","","","","","","","","","","","","","","","","","","","","","","","","6.0","40.0","14.0","25.0","1.0","","13.0","31.0","24.0","30.0","34.0","32.0","37.0","34.0","23.0","12.0","17.0","24.0","7.0","13.0","30.0","19.0","17.0","12.0","21.0","20.0","15.0","13.0","7.0","15.0","","","","","","","","","","","","","","","","","","","",".  Large branched antlers (6 x 7); 2 mature males in group","","696.0"
"Peace","Agnes Pelletier","Agnes Pelletier","GPS offline since Jan 2019 with low fix rate for 2 months prior to that; VHF signal active in March 2019; battery voltage dropping","","Caribou","Northern Mountain","Pink Mountain","","17-9770","MW-14","F","SA","N","None","GREEN w/ blue button","41249.0","149.5","N","N","GPS","Lotek","LifeCycle","","42768.0","2017.0","2.0","","","","","Unknown","Deployed","Malfunction","Y","","","","","","","43480.459236111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0","51.0","38.0","25.0","18.0","5.0","7.0","30.0","44.0","46.0","42.0","52.0","33.0","10.0","14.0","31.0","51.0","40.0","25.0","22.0","51.0","17.0","7.0","1.0","","","","","","","","","","","","","","",".  Had calf earlier in the year ","","711.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Status originally indicated as malfunction","BCOGRIS","Caribou","Boreal","Snake-Sahtaneh","","18-12244H","SCEK097b","F","A","N","None","BLUE w/ red button","17817.0","149.53","Y","N","GPS","Vectronics","GSM","","41985.0","2014.0","12.0","10.0","626111.0","6579619.0","","Alive","Deployed","Offline","Y","","43174.0","","","","","43173.58403935185","","","","","","","","","","36.0","56.0","47.0","50.0","54.0","52.0","46.0","46.0","47.0","52.0","54.0","55.0","56.0","53.0","51.0","51.0","48.0","54.0","39.0","48.0","50.0","55.0","55.0","54.0","56.0","57.0","46.0","50.0","51.0","54.0","44.0","49.0","41.0","47.0","56.0","49.0","44.0","28.0","3.0","2.0","","","","","","","","","","","","","","","","","","","","","","","","",".  Battery expired. Last heard Feb 2018","","712.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","","","","","","","","","","","19365.0","149.5399932861328","N","N","VHF","Lotek","LMRT-4 VHF","","","","","","","","","","Not Deployed","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  ","","713.0"
"Peace","Agnes Pelletier","Agnes Pelletier","I have 18-14769H","","Caribou","Northern Mountain","Muskwa","","99-0012","MW-05","F","SA","N","None","ORANGE w/ pink button","41250.0","149.6","N","N","GPS","Lotek","LifeCycle","","42455.0","2016.0","3.0","10.0","427685.0","6442729.0","","Unknown","Deployed","Offline","Y","","","","","","","43356.959375","","","","","","","","","","","","","","","","","","","","","","","","","7.0","56.0","55.0","55.0","43.0","38.0","29.0","52.0","49.0","51.0","49.0","42.0","56.0","56.0","38.0","52.0","57.0","56.0","40.0","47.0","54.0","47.0","43.0","14.0","33.0","43.0","35.0","44.0","55.0","41.0","3.0","","","","","","","","","","","","","","","","","","",".  State of udder/nipples indicate caribou had nursed calf previously; antlers = 2 nubs","","717.0"
"Peace","Agnes Pelletier","Agnes Pelletier","1 antler, left bald","","Caribou","Southern Mountain-north group","Graham","","17-10472","GR18-02","F","A","N","ORANGE w/ pink button )-1","None","44877.0","149.6","N","N","GPS","Lotek","Lifecycle","","43166.0","2018.0","3.0","10.0","493310.0","6303925.0","","Alive","Deployed","Active","","","","","","","","43880.000648148","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.0","54.0","15.0","25.0","21.0","9.0","45.0","50.0","37.0","34.0","40.0","40.0","15.0","40.0","22.0","48.0","54.0","50.0","40.0","38.0","43.0","45.0","21.0","14.0","",".  Last heard 2-Nov-2018","","718.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","","","","","","","","","","","19366.0","149.63999938964844","N","N","VHF","Lotek","LMRT-4 VHF","","","","","","","","","","Not Deployed","","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  ","","719.0"
"Peace","Agnes Pelletier","Agnes Pelletier"," I have 18-14770H","","Caribou","Northern Mountain","Muskwa","","99-0013","MW-04","F","SA","N","PINK w/ green button","None","41251.0","149.7","N","N","GPS","Lotek","LifeCycle","","42455.0","2016.0","3.0","10.0","427367.0","6450823.0","","Unknown","Deployed","Offline","Y","","","","","","","43372.125694444","","","","","","","","","","","","","","","","","","","","","","","","","7.0","54.0","55.0","55.0","58.0","56.0","55.0","55.0","56.0","57.0","51.0","46.0","52.0","52.0","53.0","53.0","48.0","53.0","49.0","51.0","54.0","56.0","57.0","50.0","51.0","49.0","58.0","53.0","49.0","56.0","48.0","","","","","","","","","","","","","","","","","","",".  State of udder/nipples indicate caribou had nursed calf previously; tracks indicate MW-04 was alone for last several days; habitat is large alpine plateau characteristic of northern ecotype caribou winter range, but only 3 caribou located (2F, 1 cf in ","","723.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Heard very near capture location on 2019-03-28","","Caribou","Southern Mountain-north group","Graham","","18-13997","None","F","A","N","None","0-1786","19367.0","149.74000549316406","N","N","VHF","Lotek","LMRT-4 VHF","","43550.0","2019.0","3.0","10.0","494621.0","6297840.0","","Unknown","Deployed","Active","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".  ","","727.0"
"Peace","Agnes Pelletier","Agnes Pelletier","tuned to 155.5993","","Caribou","Boreal","Chinchaga","","18-14015","None","F","A","N","0-1642","None","101861.0","155.6","N","","GPS","Lotek","Lifecycle","","43513.0","2019.0","2.0","10.0","641766.0","6448317.0","","Alive","Deployed","Active","","","","","","","","43873.209074074","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.0","9.0","17.0","13.0","9.0","6.0","2.0","8.0","5.0","8.0","8.0","8.0","3.0","Appears active - spatial review May 3, 2019. Email alert 06-Feb-19, mortality file 13-Feb-19.",".  Is this a new deployment?","","959.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","Never deployed","Caribou","Boreal","Westside Fort Nelson","","","","F","","","","","41239.0","","N","N","GPS","Lotek","","","","","","","","","","Unknown","Not Deployed","Potential Malfunction","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Collar testing - not deployed?","20190829: Spatial check. Device being transported from Fort Nelson to Ft St John in Mar 2018.","1009.0"
"Peace","Agnes Pelletier","Agnes Pelletier","2 mort signals received, March 2017 and Aug 2017; collar heard active in March 2019","","Caribou","Northern Mountain","Pink Mountain","","","","F","A","N","YELLOW BUTTON","BLUE w/ yellow button","41265.0","151.1","N","N","GPS","Lotek","LifeCycle","","42768.0","2017.0","2.0","","","","","Mortality","Deployed","Mortality","Y","42797.0","","","10.0","512102.0","6372601.0","42796.876261574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","POTENTIAL MORTALITY - Mortality star pattern from 03/03/2017 to 30/09/2018","Deactivated by AP in Aug 2019","20190829: Spatial check. Mortality star pattern from 03/03/2017 to 30/09/2018 (collar still transmitting).","1010.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Status originally indicated as malfunction","BCOGRIS","Caribou","Boreal","Maxhamish","","","","F","NR","N","YELLOW w/ blue button (ba","None","20627.0","149.41","N","N","GPS","Vectronics","GSM","","42425.83472222222","2016.0","2.0","","","","","Unknown","Deactivated","Offline","Y","","","","","","","43370.54185185185","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0","","1.0","","","","","","","","","","","","","","","","","","",".  Collar testing?  This was a malfunctioned collar -  is it still in the field on an animal?","New unknown animal, collecting telemetry data after malfunction date of WLH ID 18-12379H (CID 706).","1156.0"
"Peace","Agnes Pelletier","Agnes Pelletier","This line needs to be deleted, duplicate from libe below collar 18271","BCOGRIS","Caribou","Boreal","Snake-Sahtaneh","","","","","","","","","18271.0","153.56","N","N","GPS","Vectronics","GSM","","","","","","","","","Unknown","Deployed","Potential Malfunction","Y","","","","","","","43317.66704861111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0","53.0","47.0","39.0","5.0","","","","","","","","","","","","","","","","","","","",".  ","New unknown animal, collecting telemetry data after Mortality date of 18-12550H (CID 466).","1159.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Wrong description of project and collar model - Iridium; In NWT, 100 km East of Fort Liard - collar retrieved in Nov 2019","Chinchaga Wolf Control","Caribou","Boreal","Calendar","","18-13467","None","F","OA","Y","0-1259","None","83544.0","156.1","N","N","GPS","Lotek","Lifecycle","","43513.0","2019.0","2.0","10.0","557409.0","6649703.0","","Mortality","Deployed","Mortality","Y","43663.0","","","10.0","571862.0","6666864.0","43662.500416667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0","52.0","55.0","57.0","55.0","28.0","","","","","","","","Email alert Jul 17, mortality file Aug 1, 2019","Deactivated by AP in Aug 2019","","1240.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Tuned to 156.0492; REMOVED OLF WHITE COLLAR NO SN OR FREQ; REMOVED YELLOW TAG IN RIGHT EAR","","Caribou","Boreal","Maxhamish","","18-14776H","None","F","OA","N","0-1634","None","83545.0","156.05","Y","N","GPS","Lotek","Litetrack Iridium  ","Iridium","43513.0","2019.0","2.0","10.0","543227.0","6632089.0","","Alive","Deployed","Active","","","","","","","","43880.250393519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0","56.0","53.0","55.0","55.0","57.0","49.0","53.0","54.0","51.0","54.0","53.0","33.0","","Recapture","20190916: Changed WLH ID from 18-13481. 20190829: Spatial check. Device in field 17-Feb-19 (in Ft Nelson Feb 16).","1241.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Tuned to 156.0992; one collar present in group - did not recapture","","Caribou","Boreal","Maxhamish","","18-13463","None","F","SA","Y","0-1576","None","83546.0","156.1","N","N","GPS","Lotek","Litetrack Iridium 420","Iridium","43507.0","2019.0","2.0","10.0","523954.0","6572245.0","","Alive","Deployed","Active","","","","","","","","43880.250393519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0","56.0","52.0","56.0","54.0","54.0","46.0","50.0","55.0","52.0","58.0","53.0","34.0","",".  ","","1242.0"
"Peace","Agnes Pelletier","Agnes Pelletier","tuned to 156.1488; TEMP 2 = 41.1, TEMP 3 = 40.9; BP DROPPED DURING PROCESS; WRAPPED NET AROUND ANTLERS","","Caribou","Boreal","Maxhamish","","18-13480","None","F","A","N","0-653","None","83547.0","156.15","N","N","GPS","Lotek","Iridium","Iridium","43507.0","2019.0","2.0","10.0","528573.0","6567484.0","","Alive","Deployed","Active","","","","","","","","43880.250381944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0","57.0","55.0","57.0","55.0","52.0","47.0","49.0","51.0","55.0","58.0","56.0","33.0","",".  ","","1243.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Tuned to 156.1992; APPEARS TO HAVE 2 CALVES WITH HER; THERMO STUCK NO TEMP TAKEN","","Caribou","Boreal","Maxhamish","","18-13482","None","F","A","Y","0-1716","None","83548.0","156.2","N","N","GPS","Lotek","Litetrack Iridium  ","Iridium","43512.0","2019.0","2.0","10.0","535499.0","6634434.0","","Alive","Deployed","Active","","","","","","","","43880.250405093","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0","56.0","55.0","57.0","56.0","57.0","56.0","55.0","55.0","54.0","58.0","57.0","34.0","",".  ","","1244.0"
"Peace","Agnes Pelletier","Agnes Pelletier","MNOV VISNOIDIA IN RIGHT EYE - PHOTOS TAKEN; Alberta collar 152.700 present in group","","Caribou","Boreal","Chinchaga","","18-13462","None","F","A","N","0-2008","None","83549.0","156.25","N","N","GPS","Lotek","Litetrack Iridium 420","Iridium","43505.0","2019.0","2.0","10.0","649476.0","6355602.0","","Alive","Deployed","Active","","","","","","","","43880.250381944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.0","56.0","54.0","57.0","55.0","57.0","52.0","52.0","57.0","53.0","57.0","57.0","33.0","",".  ","","1245.0"
"Peace","Agnes Pelletier","Agnes Pelletier","Wolf predation","","Caribou","Boreal","Chinchaga","","18-13458","None","F","OA","Y","0-2050","None","83550.0","156.3","N","N","GPS","Lotek","Litetrack Iridium 420","Iridium","43505.0","2019.0","2.0","10.0","628150.0","6341303.0","","Mortality","Deployed","Mortality","Y","43769.0","","43770.0","10.0","628613.0","6325662.0","43765.417048611","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0","47.0","55.0","55.0","53.0","56.0","52.0","48.0","48.0","","","","","Email from Agnes askiung for collar to be removed from program",".  ","","1246.0"
"Peace","","","ANTLER ALREADY BROKEN; 4 COWS; Alberta collar 149.07 nearby but did not see","","Caribou","Boreal","Chinchaga","","","","F","A","N","0-1615","None","83551.0","156.35","N","N","GPS","Lotek","Litetrack Iridium 420","Iridium","43515.0","2019.0","2.0","10.0","612424.0","6367201.0","","Alive","Deployed","Active","","","","","","","","43879.708738426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0","55.0","53.0","57.0","52.0","55.0","49.0","53.0","56.0","55.0","57.0","56.0","33.0","",".  ","20190829: Spatial check. Device first in field 19-Feb-19 (in Ft St John Feb 6).","1247.0"
"Peace","Agnes Pelletier","Agnes Pelletier","tuned to 156.3998","","Caribou","Boreal","Chinchaga","","18-13468","None","F","A","Y","0-2012","None","83552.0","156.4","N","N","GPS","Lotek","Litetrack Iridium 420","Iridium","43506.0","2019.0","2.0","10.0","646181.0","6332650.0","","Alive","Deployed","Active","","","","","","","","43880.250405093","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0","49.0","53.0","57.0","56.0","54.0","52.0","51.0","51.0","54.0","58.0","55.0","34.0","",".  ","","1248.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Boreal","Chinchaga","","18-14017","None","F","A","N","0-1639","None","83553.0","156.45","N","N","GPS","Lotek","Litetrack Iridium 420","Iridium","43506.0","2019.0","2.0","10.0","640712.0","6450538.0","","Alive","Deployed","Active","","","","","","","","43880.250405093","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.0","50.0","52.0","55.0","54.0","50.0","50.0","50.0","50.0","51.0","54.0","46.0","32.0","",".  ","","1249.0"
"Peace","Agnes Pelletier","Agnes Pelletier","DEPLOYED COLLAR LABELLED FOR CHINCHAGA NORTH","","Caribou","Boreal","Chinchaga","","18-14011","None","F","SA","Y","0-2357","None","83554.0","156.5","N","N","GPS","Lotek","Litetrack Iridium 420","Iridium","43503.0","2019.0","2.0","10.0","654808.0","6288931.0","","Alive","Deployed","Active","","","","","","","","43880.250381944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.0","56.0","55.0","57.0","56.0","55.0","49.0","50.0","57.0","52.0","55.0","56.0","34.0","",".  ","","1250.0"
"Peace","Agnes Pelletier","Agnes Pelletier","tuned to 156.4498; DIDN'T SEE ANY TICKS BUT LOTS OF HAIR LOSS","","Caribou","Boreal","Chinchaga","","18-13475","None","F","SA","Y","0-2119","None","83555.0","156.55","N","N","GPS","Lotek","Litetrack Iridium 420","Iridium","43509.0","2019.0","2.0","10.0","587049.0","6456763.0","","Alive","Deployed","Active","","","","","","","","43880.250381944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0","54.0","55.0","56.0","53.0","55.0","47.0","56.0","55.0","54.0","58.0","54.0","34.0","",".  ","","1251.0"
"Peace","Agnes Pelletier","Agnes Pelletier","","","Caribou","Boreal","Snake-Sahtaneh","","18-13737","None","F","OA","N","0-1260","None","83556.0","156.6","N","N","GPS","Lotek","Litetrack Iridium 420","Iridium","43509.0","2019.0","2.0","10.0","584676.0","6498499.0","","Alive","Deployed","Active","","","","","","","","43880.250381944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.0","56.0","54.0","57.0","54.0","54.0","48.0","54.0","55.0","55.0","58.0","50.0","30.0","",".  ","","1252.0"
"Peace","Agnes Pelletier","Agnes Pelletier","tuned to 156.6491","","Caribou","Boreal","Snake-Sahtaneh","","18-14016","None","F","A","Y","0-2353","None","83557.0","156.65","N","N","GPS","Lotek","Litetrack Iridium  ","Iridium","43510.0","2019.0","2.0","10.0","587427.0","6548514.0","","Alive","Deployed","Active","","","","","","","","43880.250416667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0","54.0","54.0","56.0","54.0","55.0","47.0","51.0","55.0","54.0","55.0","53.0","33.0","","REMOVED CHINCHAGA CARIBOU - SPATIAL REVIEW. ND: Not sure which cairbou is  83557..the SS or chinchaga caribou?  Shari's data has her #27 and #41 as having same device…but both deplyyed in Feb 2019.  Error in shari's data?","20190829: Spatial check. Device 83557 in Snake-Sahtaneh (not Chinchaga). In field 14/02/2019 onwards (from Ft Nelson).","1253.0"
"Peace","Agnes Pelletier","Agnes Pelletier","tuned to 156.6992","","Caribou","Boreal","Snake-Sahtaneh","","18-13479","None","F","A","Y","0-1596","None","83558.0","156.7","N","N","GPS","Lotek","Litetrack Iridium 420","Iridium","43510.0","2019.0","2.0","10.0","609110.0","6556874.0","","Alive","Deployed","Active","","","","","","","","43880.250381944","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.0","51.0","54.0","54.0","55.0","56.0","53.0","53.0","52.0","54.0","57.0","31.0","32.0","",".  ","20190829: Spatial check. Device in field 14-Feb-19 (in Ft Nelson Feb 13).","1254.0"
"Peace","Agnes Pelletier","Agnes Pelletier","tuned to 156.7495; wrong collar model, this is an Iridium; WITH ANOTHER COLLARED CARIBOU; GROUP OF 5; 1 CALF, 2 COWS","","Caribou","Boreal","Snake-Sahtaneh","","18-13473","None","F","A","UNC","0-659","None","83559.0","156.75","N","N","GPS","Lotek","Lifecycle","","43512.0","2019.0","2.0","10.0","609429.0","6566307.0","","Alive","Deployed","Active","","","","","","","","43880.25068287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.0","57.0","55.0","57.0","56.0","56.0","57.0","56.0","57.0","55.0","58.0","49.0","33.0","",".  ","","1255.0"
"Peace","Agnes Pelletier","Agnes Pelletier","tuned to 156.7997","","Caribou","Boreal","Snake-Sahtaneh","","18-14013","None","F","A","Y","0-2354","None","83560.0","156.8","N","N","GPS","Lotek","Iridium","Iridium","43506.0","2019.0","2.0","10.0","606047.0","6491224.0","","Alive","Deployed","Active","","","","","","","","43880.250416667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.0","54.0","43.0","53.0","56.0","55.0","52.0","53.0","48.0","39.0","37.0","54.0","33.0","",".  ","","1256.0"
"Peace","Agnes Pelletier","Agnes Pelletier","tuned to 156.8486","","Caribou","Boreal","Westside Fort Nelson","","18-13470","None","F","A","Y","0-1395","None","83561.0","156.85","N","N","GPS","Lotek","Litetrack Iridium 420","Iridium","43508.0","2019.0","2.0","10.0","493303.0","6522238.0","","Alive","Deployed","Active","","","","","","","","43880.250416667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0","57.0","49.0","47.0","46.0","44.0","44.0","51.0","50.0","51.0","58.0","57.0","33.0","",".  ","","1257.0"
