CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,HDOP,NumSats,FixTime,2D/3D
031735,13,082,18,02,11,-00,+57.17000,-120.87051,01.0,06,042,3
031735,13,083,02,01,00,-09,+57.17048,-120.87141,01.0,08,042,3
031735,13,083,10,01,32,-05,+57.17043,-120.87115,02.0,05,043,3
031735,13,083,18,01,60,-01,+57.16652,-120.86417,02.9,05,042,3
031735,13,084,02,01,00,-08,+57.16969,-120.86944,01.0,08,047,3
031735,13,084,10,01,36,-02,+57.16831,-120.86775,02.1,05,042,3
031735,13,084,18,01,06,+02,+57.16920,-120.86034,01.7,06,047,3
031735,13,085,02,01,54,-04,+57.17156,-120.86078,02.0,06,042,3
031735,13,085,10,02,39,-04,+57.17271,-120.85964,01.3,06,053,3
031735,13,085,18,02,19,+02,+57.17854,-120.85945,02.4,05,060,2
031735,13,086,02,01,00,+00,+57.17321,-120.85992,01.0,08,047,3
031735,13,086,10,01,18,+00,+57.17245,-120.85936,01.7,05,047,3
031735,13,087,02,03,00,+01,+57.17245,-120.85921,03.6,04,047,3
031735,13,087,10,02,66,-00,+57.17180,-120.85956,03.8,04,060,2
031735,13,087,18,02,71,+01,+57.17293,-120.86059,03.3,04,060,2
031735,13,089,10,03,71,-01,+57.16988,-120.85660,03.0,05,046,3
031735,13,089,18,01,00,+06,+57.16992,-120.85675,01.3,06,047,3
031735,13,090,02,02,00,+01,+57.16964,-120.85708,01.0,08,052,3
031735,13,090,10,02,52,+01,+57.16908,-120.85662,02.1,06,058,3
031735,13,090,18,02,22,+03,+57.17192,-120.85522,01.4,07,053,3
031735,13,091,02,02,52,-00,+57.17199,-120.85865,01.4,06,052,3
031735,13,091,10,02,48,+01,+57.16677,-120.85881,03.5,05,055,3
031735,13,091,18,02,42,+02,+57.16897,-120.85332,02.7,04,043,3
031735,13,092,02,01,00,+01,+57.17068,-120.84563,01.3,06,037,3
031735,13,093,02,04,70,-05,+57.16950,-120.86730,02.8,04,060,2
031735,13,093,18,02,00,+04,+57.17273,-120.86785,01.2,07,042,3
031735,13,094,02,02,74,-00,+57.16996,-120.86791,01.4,06,060,3
031735,13,094,10,01,13,-04,+57.16922,-120.86360,03.3,06,047,3
031735,13,094,18,01,00,-04,+57.16932,-120.86405,01.5,06,042,3
031735,13,095,02,01,02,-09,+57.17687,-120.85980,01.1,07,042,3
031735,13,095,10,01,33,-12,+57.17503,-120.85897,02.6,06,047,3
031735,13,095,18,01,01,-04,+57.17614,-120.85884,01.2,07,047,3
031735,13,096,02,01,51,-09,+57.17061,-120.85702,01.6,06,042,3
031735,13,096,10,02,42,-05,+57.17078,-120.85678,06.1,03,060,2
031735,13,096,18,01,74,-01,+57.17036,-120.86949,01.6,06,047,3
031735,13,097,02,01,15,-04,+57.16976,-120.86968,01.3,08,038,3
031735,13,097,10,02,72,-04,+57.17027,-120.86193,02.7,05,060,2
031735,13,097,18,01,57,+00,+57.19972,-120.86041,01.7,05,047,3
031735,13,098,02,01,00,-00,+57.20174,-120.86653,01.3,06,047,3
031735,13,098,18,02,60,+00,+57.21946,-120.86293,01.8,05,037,3
031735,13,099,10,03,06,+00,+57.22002,-120.86543,01.1,07,052,3
031735,13,099,18,01,78,+05,+57.21730,-120.87046,01.9,06,047,3
031735,13,100,02,02,54,+01,+57.22394,-120.85678,01.7,06,046,3
031735,13,100,10,01,28,+05,+57.22391,-120.85672,01.1,07,046,3
031735,13,100,18,02,55,+06,+57.22721,-120.86120,02.3,04,050,3
031735,13,101,02,02,01,+04,+57.22729,-120.85838,01.2,06,043,3
031735,13,101,10,01,56,+02,+57.22655,-120.85746,01.4,05,037,3
031735,13,101,18,02,00,+04,+57.22814,-120.85498,01.4,05,060,2
031735,13,102,02,01,00,-02,+57.22759,-120.85382,01.0,07,047,3
031735,13,102,10,02,18,+03,+57.22750,-120.85384,01.1,07,052,3
031735,13,102,18,01,60,+05,+57.20858,-120.82548,02.5,05,042,3
031735,13,103,02,02,31,+00,+57.20920,-120.82415,01.9,05,052,3
031735,13,103,10,01,09,+01,+57.21651,-120.83615,01.1,07,042,3
031735,13,103,18,01,64,+03,+57.21662,-120.83692,02.7,05,047,3
031735,13,104,02,01,70,-02,+57.21668,-120.83705,01.2,07,042,3
031735,13,104,10,01,16,+01,+57.21277,-120.82765,01.3,07,042,3
031735,13,104,18,01,54,+01,+57.20512,-120.84329,02.0,07,047,3
031735,13,105,02,01,00,+01,+57.21078,-120.82899,01.6,05,047,3
031735,13,105,10,01,00,+01,+57.21183,-120.82866,02.1,06,047,3
031735,13,105,18,01,00,+07,+57.21029,-120.84179,01.5,08,047,3
031735,13,106,00,01,00,+03,+57.20974,-120.84941,02.3,04,060,2
031735,13,106,04,01,01,+01,+57.20948,-120.84995,01.4,05,060,2
031735,13,106,08,01,02,-01,+57.20967,-120.84967,01.3,06,052,3
031735,13,106,12,01,64,+07,+57.20744,-120.85581,02.2,04,060,2
031735,13,106,16,01,62,+05,+57.20733,-120.85619,03.5,05,052,3
031735,13,107,00,02,00,+00,+57.20743,-120.85688,01.5,05,060,2
031735,13,107,04,01,00,+00,+57.20737,-120.85622,00.9,08,052,3
031735,13,107,08,01,44,-00,+57.20663,-120.85482,02.8,05,043,3
031735,13,107,12,01,31,+07,+57.19955,-120.88555,02.3,05,059,3
031735,13,107,16,01,00,+09,+57.20637,-120.87738,01.9,06,047,3
031735,13,107,20,01,13,+04,+57.20897,-120.88029,02.2,06,042,3
031735,13,108,00,01,00,+04,+57.20859,-120.87848,01.4,07,052,3
031735,13,108,04,01,00,+02,+57.20863,-120.87886,01.5,06,047,3
031735,13,108,08,01,39,+02,+57.20889,-120.88007,01.2,06,042,3
031735,13,108,12,01,30,+06,+57.21337,-120.86678,02.0,04,060,2
031735,13,108,16,01,39,+05,+57.21669,-120.86764,02.1,05,060,2
031735,13,108,20,01,28,+01,+57.21987,-120.86518,01.3,07,047,3
031735,13,109,00,01,63,-00,+57.22237,-120.85930,02.3,04,060,2
031735,13,109,04,01,00,+02,+57.22317,-120.85961,01.3,06,053,3
031735,13,109,08,01,00,+03,+57.22309,-120.85956,02.5,05,058,3
031735,13,109,16,02,49,+01,+57.22541,-120.87041,04.4,03,060,2
031735,13,109,20,01,01,-02,+57.22544,-120.86999,01.1,07,048,3
031735,13,110,00,01,58,-04,+57.22575,-120.86984,02.0,06,048,3
031735,13,110,04,01,28,-07,+57.22583,-120.87039,01.7,05,048,3
031735,13,110,08,01,64,-05,+57.22566,-120.86970,03.8,05,049,3
031735,13,110,16,02,00,+06,+57.22042,-120.86235,01.5,07,043,3
031735,13,110,20,01,59,-04,+57.22078,-120.86560,02.5,04,060,2
031735,13,111,00,01,08,-09,+57.21434,-120.87124,02.5,05,060,3
031735,13,111,04,01,00,-15,+57.21186,-120.86386,01.2,06,052,3
031735,13,111,12,01,88,+04,+57.19932,-120.84120,01.6,06,037,3
031735,13,111,16,01,00,+19,+57.20899,-120.82791,00.9,09,042,3
031735,13,111,20,01,15,+03,+57.20885,-120.82292,01.1,07,052,3
031735,13,112,00,01,00,+00,+57.20789,-120.81900,01.0,07,052,3
031735,13,112,04,01,00,-04,+57.20785,-120.81900,01.8,06,052,3
031735,13,112,08,01,54,-00,+57.20151,-120.80466,01.4,07,052,3
031735,13,112,12,01,13,+09,+57.20333,-120.84011,01.9,05,047,3
031735,13,112,16,01,00,+19,+57.20853,-120.83023,01.3,08,047,3
031735,13,112,20,01,45,+05,+57.20809,-120.82318,03.2,05,052,3
031735,13,113,00,01,06,+01,+57.20708,-120.82294,01.9,07,052,3
031735,13,113,04,01,00,-01,+57.20703,-120.82299,01.7,06,047,3
031735,13,113,08,01,37,+02,+57.20549,-120.84450,03.7,04,060,2
031735,13,113,12,01,00,+18,+57.22108,-120.83837,01.1,07,052,3
031735,13,113,16,01,50,+13,+57.22113,-120.83730,01.8,06,052,3
031735,13,113,20,01,00,+05,+57.22074,-120.83312,01.4,06,042,3
031735,13,114,00,01,00,+01,+57.21981,-120.83256,01.3,06,037,3
031735,13,114,04,01,00,-02,+57.21981,-120.83179,00.9,08,037,3
031735,13,114,08,01,39,-00,+57.20206,-120.82556,04.4,04,060,2
031735,13,114,12,01,00,+16,+57.20243,-120.82377,01.3,06,052,3
031735,13,114,16,01,00,+12,+57.20342,-120.82461,01.0,07,047,3
031735,13,114,20,01,50,+07,+57.19784,-120.82033,03.7,04,060,2
031735,13,115,00,01,00,+05,+57.19876,-120.82591,01.8,06,057,3
031735,13,115,04,01,39,-01,+57.19799,-120.83302,02.1,06,037,3
031735,13,115,08,01,34,+03,+57.20173,-120.84638,02.0,06,047,3
031735,13,115,16,01,47,+10,+57.20045,-120.85791,03.1,04,042,3
031735,13,115,20,01,34,+04,+57.19880,-120.85504,02.7,06,052,3
031735,13,116,00,01,00,+04,+57.19851,-120.85973,01.0,08,047,3
031735,13,116,04,01,04,+03,+57.19855,-120.85975,01.0,09,047,3
031735,13,116,08,01,56,+01,+57.19777,-120.85774,01.1,07,052,3
031735,13,116,12,01,00,+09,+57.19867,-120.86450,01.4,05,052,3
031735,13,116,16,01,05,+13,+57.19760,-120.86118,00.8,09,053,3
031735,13,116,20,01,00,+08,+57.19375,-120.85888,01.8,04,043,3
031735,13,117,00,01,00,+08,+57.19348,-120.85881,02.1,05,053,3
031735,13,117,04,01,00,+05,+57.19113,-120.86108,01.2,06,053,3
031735,13,117,12,01,00,+05,+57.17496,-120.83354,01.1,07,052,3
031735,13,117,16,01,05,+02,+57.17479,-120.83345,01.7,06,052,3
031735,13,117,20,01,23,+00,+57.17507,-120.83179,05.1,03,060,2
031735,13,118,00,01,01,+00,+57.17487,-120.83280,01.0,08,052,3
031735,13,118,04,01,08,+00,+57.17480,-120.83336,00.8,09,052,3
031735,13,118,16,02,00,+09,+57.16585,-120.90945,01.1,07,042,3
031735,13,118,20,01,04,+03,+57.16186,-120.90285,00.9,07,042,3
031735,13,119,00,01,00,+01,+57.15942,-120.90670,00.0,00,060,3
031735,13,119,04,01,00,-06,+57.16163,-120.90627,01.1,06,052,3
031735,13,119,08,01,68,-09,+57.18178,-120.89180,04.1,05,037,3
031735,13,119,12,01,22,-08,+57.19057,-120.87509,01.8,05,037,3
031735,13,119,16,01,00,+01,+57.19350,-120.85883,01.1,08,047,3
031735,13,119,20,01,39,-03,+57.19411,-120.85988,01.7,05,037,3
031735,13,120,00,01,18,-12,+57.19111,-120.85995,01.5,06,037,3
031735,13,120,04,01,03,-12,+57.19370,-120.85852,02.1,04,060,2
031735,13,120,12,01,45,+05,+57.19947,-120.85702,02.7,05,047,3
031735,13,120,20,01,39,+01,+57.19899,-120.85492,01.4,07,047,3
031735,13,121,00,01,00,-00,+57.20340,-120.86383,01.2,07,052,3
031735,13,121,04,01,27,-07,+57.19654,-120.86106,01.1,07,042,3
031735,13,121,08,01,95,-03,+57.12264,-120.74098,01.6,07,052,3
031735,13,121,12,01,59,+06,+57.09152,-120.72879,02.7,05,053,3
031735,13,121,16,01,75,+05,+57.06782,-120.76255,01.0,08,047,3
031735,13,121,20,01,56,+04,+57.06014,-120.76021,02.0,04,052,3
031735,13,122,00,01,00,+03,+57.05053,-120.75990,01.1,07,052,3
031735,13,122,04,01,00,+04,+57.05043,-120.76398,01.3,09,053,3
031735,13,122,08,01,01,+07,+57.05079,-120.76218,01.4,07,047,3
031735,13,122,12,01,32,+16,+57.04791,-120.77140,01.5,06,042,3
031735,13,122,16,01,32,+16,+57.04401,-120.76807,01.8,06,053,3
031735,13,122,20,01,00,+10,+57.04570,-120.76717,01.5,07,047,3
031735,13,123,00,01,21,+03,+57.04408,-120.76609,01.3,07,042,3
031735,13,123,04,01,17,+01,+57.04335,-120.76588,01.0,07,052,3
031735,13,123,12,01,02,+18,+57.04560,-120.77509,01.1,08,047,3
031735,13,123,16,01,13,+29,+57.04496,-120.77413,00.9,08,042,3
031735,13,123,20,01,77,+11,+57.03837,-120.76747,01.5,07,052,3
031735,13,124,00,01,54,+05,+57.00693,-120.73804,01.5,06,052,3
031735,13,124,04,01,00,+07,+57.00682,-120.73856,00.9,08,043,3
031735,13,124,08,01,57,+10,+57.01306,-120.72122,01.3,08,048,3
031735,13,124,12,01,00,+25,+57.00864,-120.72997,01.9,06,048,3
031735,13,124,16,01,41,+22,+57.00090,-120.73740,01.4,07,038,3
031735,13,125,00,01,00,+05,+56.99930,-120.72402,01.0,08,037,3
031735,13,125,04,01,00,+04,+56.99934,-120.72354,01.1,08,047,3
031735,13,125,08,01,36,+11,+57.00072,-120.72290,01.4,08,037,3
031735,13,125,12,01,50,+21,+57.00008,-120.72202,00.9,08,034,3
031735,13,125,16,01,00,+25,+57.00124,-120.71996,01.1,07,047,3
031735,13,126,00,02,02,+02,+57.00785,-120.72337,00.9,09,045,3
031735,13,126,04,01,01,+06,+57.00807,-120.72286,01.1,08,047,3
031735,13,126,08,01,41,+09,+57.01289,-120.72098,01.1,08,047,3
031735,13,126,12,01,57,+13,+57.01929,-120.72807,02.9,05,047,3
031735,13,126,16,01,00,+09,+57.02663,-120.74243,01.3,09,047,3
031735,13,126,20,01,00,+06,+57.03106,-120.74449,02.9,06,042,3
031735,13,127,00,01,08,+05,+57.03094,-120.74400,01.0,08,052,3
031735,13,127,04,01,00,+05,+57.03087,-120.74345,01.6,08,047,3
031735,13,127,08,01,43,+02,+57.02655,-120.72811,03.3,05,052,3
031735,13,127,12,01,50,+13,+57.01380,-120.73106,02.3,04,060,2
031735,13,127,16,01,24,+18,+57.02451,-120.73069,01.5,06,048,3
031736,13,027,18,02,00,-10,+58.23923,-121.56472,01.0,09,052,3
031736,13,028,02,02,24,-13,+58.23944,-121.56420,01.5,07,057,3
031736,13,028,10,01,22,-18,+58.23956,-121.56472,01.6,05,037,3
031736,13,028,18,01,00,-15,+58.25583,-121.45551,01.0,09,038,3
031736,13,029,02,02,21,-03,+58.25612,-121.45502,01.9,05,060,2
031736,13,029,10,02,00,-12,+58.25635,-121.45464,00.8,10,050,3
031736,13,029,18,01,46,-13,+58.25650,-121.45355,02.1,05,042,3
031736,13,030,10,03,49,-11,+58.25654,-121.45369,01.9,05,052,3
031736,13,030,18,01,43,-09,+58.24732,-121.44032,01.3,07,047,3
031736,13,031,02,01,57,-07,+58.24764,-121.43964,02.7,05,037,3
031736,13,031,10,01,43,-15,+58.25221,-121.42263,01.4,07,042,3
031736,13,031,18,01,00,-04,+58.24373,-121.41246,01.0,08,042,3
031736,13,032,02,01,44,-03,+58.24367,-121.41230,01.2,06,037,3
031736,13,032,10,01,39,-00,+58.24370,-121.41207,02.9,04,037,3
031736,13,032,18,01,00,+01,+58.24395,-121.41168,02.4,07,042,3
031736,13,033,02,02,43,-02,+58.24420,-121.41156,03.7,03,060,2
031736,13,033,10,02,50,-02,+58.24408,-121.41130,01.2,06,048,3
031736,13,033,18,01,00,-00,+58.24424,-121.41163,01.4,08,052,3
031736,13,034,02,02,56,-02,+58.24442,-121.41118,01.5,05,046,3
031736,13,034,10,01,29,-07,+58.24445,-121.41142,01.8,05,042,3
031736,13,034,18,01,00,-02,+58.24407,-121.41229,01.2,07,037,3
031736,13,035,02,01,48,-01,+58.24403,-121.41209,02.2,05,047,3
031736,13,035,10,02,50,-11,+58.24203,-121.41315,02.7,05,057,3
031736,13,035,18,02,72,-01,+58.19802,-121.48861,00.9,09,059,3
031736,13,036,02,01,00,-06,+58.19166,-121.53819,01.4,06,042,3
031736,13,036,10,02,51,-09,+58.19163,-121.53788,01.6,05,060,2
031736,13,036,18,01,00,-02,+58.19081,-121.53793,00.9,09,047,3
031736,13,037,02,02,00,+00,+58.19108,-121.53765,01.9,05,052,3
031736,13,037,10,02,24,-05,+58.19096,-121.53720,01.0,09,052,3
031736,13,037,18,02,62,-04,+58.19118,-121.53702,04.0,05,048,3
031736,13,038,02,01,03,-00,+58.19115,-121.53700,01.4,06,037,3
031736,13,038,10,02,49,-00,+58.19123,-121.53695,01.4,06,052,3
031736,13,038,18,02,22,-01,+58.19066,-121.53892,01.2,06,052,3
031736,13,039,02,02,42,-11,+58.19101,-121.53951,02.3,04,057,3
031736,13,039,10,01,27,-03,+58.19156,-121.53900,01.5,06,047,3
031736,13,039,18,01,14,+05,+58.19209,-121.54086,01.1,08,047,3
031736,13,040,02,01,01,+05,+58.19223,-121.54156,02.3,04,042,3
031736,13,040,10,01,19,+04,+58.19178,-121.53861,01.6,06,042,3
031736,13,040,18,01,00,+07,+58.18971,-121.53850,01.5,06,042,3
031736,13,041,02,01,00,+07,+58.18907,-121.53668,01.2,05,047,3
031736,13,041,10,02,50,+02,+58.19014,-121.54007,02.8,04,060,2
031736,13,042,02,02,51,+02,+58.18911,-121.54156,02.4,04,037,3
031736,13,042,18,03,00,+08,+58.18881,-121.54246,01.1,08,047,3
031736,13,043,10,02,40,+01,+58.19141,-121.54381,03.3,05,037,3
031736,13,043,18,01,14,+06,+58.19146,-121.54372,01.1,07,047,3
031736,13,044,02,02,42,+04,+58.19141,-121.54347,01.7,03,060,2
031736,13,044,10,01,20,-00,+58.19188,-121.54550,01.8,06,047,3
031736,13,044,18,01,23,+03,+58.19224,-121.54538,01.3,07,037,3
031736,13,045,10,03,31,-05,+58.19071,-121.55000,02.7,05,052,3
031736,13,046,02,03,00,+04,+58.19131,-121.54436,02.1,06,053,3
031736,13,046,10,02,42,+01,+58.19092,-121.54264,02.2,06,052,3
031736,13,046,18,02,19,+09,+58.18998,-121.54165,01.5,06,058,3
031736,13,047,02,02,00,+13,+58.18961,-121.54156,01.3,06,043,3
031736,13,047,10,02,49,+06,+58.18935,-121.54134,02.1,06,056,3
031736,13,047,18,01,21,+09,+58.18935,-121.54116,01.5,06,042,3
031736,13,048,02,02,30,+02,+58.19255,-121.54771,01.1,06,059,3
031736,13,048,10,02,44,-04,+58.19127,-121.54649,02.6,06,043,3
031736,13,048,18,02,58,+04,+58.19386,-121.53279,03.1,06,057,3
031736,13,049,10,03,30,-01,+58.19421,-121.53313,01.8,08,052,3
031736,13,049,18,01,19,+03,+58.19397,-121.53448,00.9,09,042,3
031736,13,050,02,01,00,+04,+58.19182,-121.53702,02.2,04,047,3
031736,13,050,10,02,14,-01,+58.19183,-121.53694,02.2,06,046,3
031736,13,050,18,01,00,-00,+58.19162,-121.53676,00.9,09,047,3
031736,13,051,10,03,37,-06,+58.19452,-121.53298,02.3,07,052,3
031736,13,051,18,01,11,+02,+58.19471,-121.53298,01.8,05,042,3
031736,13,052,02,02,48,-06,+58.19500,-121.53287,02.9,05,046,3
031736,13,052,10,01,57,-04,+58.19511,-121.53313,02.0,06,047,3
031736,13,052,18,01,38,+00,+58.19430,-121.53205,01.7,06,047,3
031736,13,053,02,02,41,-02,+58.19429,-121.53197,01.4,04,050,3
031736,13,053,10,02,45,-03,+58.19430,-121.53224,02.2,05,060,2
031736,13,053,18,01,46,-06,+58.19454,-121.52793,01.1,09,047,3
031736,13,054,02,02,00,-05,+58.18486,-121.42334,00.9,07,038,3
031736,13,054,10,01,32,-09,+58.18399,-121.42146,01.9,04,048,3
031736,13,054,18,01,41,+01,+58.18296,-121.42260,01.8,07,052,3
031736,13,055,02,01,06,-07,+58.18356,-121.42084,01.2,07,037,3
031736,13,055,10,01,39,-05,+58.18269,-121.42415,01.3,08,037,3
031736,13,056,02,03,00,-04,+58.17597,-121.41755,00.8,08,052,3
031736,13,056,10,01,51,-02,+58.17575,-121.41776,01.8,07,047,3
031736,13,056,18,01,00,+05,+58.17391,-121.42185,01.9,07,047,3
031736,13,057,02,01,00,-04,+58.17399,-121.42188,02.5,06,037,3
031736,13,057,10,01,10,-04,+58.17424,-121.42208,01.2,08,037,3
031736,13,057,18,01,17,+03,+58.15855,-121.35761,01.3,08,047,3
031736,13,058,02,02,00,-04,+58.16029,-121.35802,00.8,09,052,3
031736,13,058,10,02,08,-03,+58.16053,-121.35829,01.0,08,053,3
031736,13,059,02,03,31,-08,+58.16037,-121.36100,01.5,05,047,3
031736,13,059,10,01,00,-05,+58.16057,-121.35714,01.9,07,042,3
031736,13,059,18,02,46,+05,+58.15710,-121.35250,01.3,07,052,3
031736,13,060,02,01,08,+09,+58.16027,-121.35583,02.5,04,042,3
031736,13,060,10,01,14,+05,+58.16024,-121.35581,00.9,09,042,3
031736,13,060,18,01,42,+07,+58.16179,-121.34831,01.9,06,047,3
031736,13,061,02,02,40,-03,+58.16250,-121.35080,01.4,05,060,3
031736,13,061,10,02,56,-01,+58.16254,-121.35078,00.8,09,048,3
031736,13,061,18,01,45,+06,+58.16298,-121.35621,02.2,05,047,3
031736,13,062,02,01,16,-03,+58.16325,-121.36258,01.4,06,042,3
031736,13,062,10,01,14,+00,+58.16326,-121.36188,01.1,08,047,3
031736,13,062,18,01,38,+07,+58.16346,-121.36184,01.9,05,047,3
031736,13,063,02,01,00,-00,+58.16345,-121.36187,01.5,06,037,3
031736,13,063,10,01,80,-00,+58.16639,-121.37072,01.0,08,042,3
031736,13,063,18,01,29,+04,+58.16395,-121.36761,01.0,09,037,3
031736,13,064,02,02,40,+00,+58.16405,-121.36606,02.9,05,060,2
031736,13,064,10,01,04,-01,+58.16363,-121.36597,01.1,07,047,3
031736,13,064,18,01,49,+05,+58.16125,-121.35673,01.5,07,042,3
031736,13,065,02,01,11,-06,+58.16145,-121.35687,01.6,06,037,3
031736,13,065,10,01,17,-01,+58.16142,-121.35683,01.4,07,042,3
031736,13,065,18,01,29,-00,+58.16205,-121.35624,01.2,06,047,3
031736,13,066,02,02,37,-04,+58.16201,-121.35619,01.8,05,046,3
031736,13,067,02,04,26,-07,+58.16241,-121.35569,02.2,05,047,3
031736,13,067,10,01,00,-04,+58.16243,-121.35575,01.2,08,047,3
031736,13,067,18,01,06,+05,+58.16272,-121.35536,01.9,07,042,3
031736,13,068,02,02,48,-05,+58.16268,-121.35578,01.5,07,038,3
031736,13,068,10,01,36,-04,+58.16363,-121.35280,01.5,06,048,3
031736,13,068,18,01,25,+07,+58.16325,-121.35265,01.2,06,042,3
031736,13,069,02,02,00,+04,+58.16321,-121.35205,01.7,06,052,3
031736,13,069,10,01,54,+04,+58.16308,-121.35565,01.5,06,042,3
031736,13,069,18,01,40,+05,+58.16460,-121.36647,01.7,06,042,3
031736,13,070,02,01,00,+06,+58.16365,-121.36150,01.8,06,042,3
031736,13,070,10,01,34,+03,+58.16300,-121.35594,01.7,05,042,3
031736,13,070,18,02,00,+11,+58.16145,-121.35639,01.1,09,052,3
031736,13,071,02,02,13,+01,+58.16039,-121.35720,02.5,05,052,3
031736,13,071,10,02,43,-02,+58.16039,-121.35704,01.4,07,052,3
031736,13,071,18,01,40,-00,+58.16030,-121.35705,01.5,06,042,3
031736,13,072,02,02,36,-11,+58.16002,-121.35590,02.1,05,046,3
031736,13,072,10,01,00,-06,+58.16063,-121.35493,02.4,04,042,3
031736,13,072,18,01,00,-02,+58.16043,-121.35494,01.1,08,042,3
031736,13,073,02,01,34,-09,+58.16045,-121.35467,02.1,05,037,3
031736,13,073,10,01,00,-03,+58.16059,-121.35456,01.4,06,037,3
031736,13,073,18,01,47,-07,+58.14344,-121.33287,01.7,05,047,3
031736,13,074,02,01,08,-06,+58.14365,-121.33364,01.2,07,042,3
031736,13,074,10,01,01,-07,+58.14363,-121.33364,01.1,08,037,3
031736,13,074,18,01,21,-02,+58.14410,-121.33261,01.1,08,042,3
031736,13,075,02,02,53,-07,+58.14410,-121.33234,01.2,07,048,3
031736,13,075,10,02,70,-05,+58.14518,-121.34240,01.8,05,043,3
031736,13,075,18,01,47,-01,+58.13809,-121.33710,02.0,06,042,3
031736,13,076,02,01,30,-13,+58.13665,-121.33369,02.2,06,047,3
031736,13,076,10,01,00,-04,+58.13661,-121.33347,01.2,07,047,3
031736,13,076,18,01,42,-01,+58.13503,-121.33241,02.0,05,047,3
031736,13,077,02,01,28,-15,+58.13520,-121.33462,02.2,05,037,3
031736,13,077,10,01,08,-04,+58.13507,-121.33423,01.1,07,047,3
031736,13,077,18,01,16,+04,+58.13492,-121.33257,00.9,09,047,3
031736,13,078,02,01,00,-05,+58.13465,-121.33267,01.9,06,047,3
031736,13,078,10,01,31,-04,+58.13393,-121.33255,03.5,05,047,3
031736,13,078,18,01,45,+05,+58.13407,-121.33715,01.0,09,037,3
031736,13,079,02,01,53,-01,+58.13386,-121.33668,02.1,06,047,3
031736,13,079,10,02,31,-08,+58.13410,-121.32666,03.1,05,052,3
031736,13,079,18,01,31,-06,+58.13112,-121.31040,01.8,07,042,3
031736,13,080,02,02,51,-07,+58.13561,-121.31242,00.9,09,052,3
031736,13,080,10,01,37,-05,+58.13576,-121.31207,03.6,05,042,3
031736,13,081,02,03,44,-12,+58.13569,-121.31214,00.9,09,047,3
031736,13,081,10,02,02,-04,+58.13571,-121.31216,01.5,06,052,3
031736,13,081,18,02,00,+10,+58.13825,-121.31660,01.0,09,057,3
031736,13,082,18,02,00,+10,+58.13835,-121.31847,00.9,08,042,3
031736,13,083,02,01,32,-02,+58.13983,-121.31964,01.1,07,047,3
031736,13,083,10,01,40,+05,+58.14243,-121.31555,02.1,05,047,3
031736,13,083,18,01,38,+04,+58.14350,-121.31552,01.5,05,047,3
031736,13,084,02,01,05,-03,+58.14382,-121.31534,01.6,08,037,3
031736,13,084,10,01,26,+07,+58.14397,-121.31437,01.1,07,047,3
031736,13,084,18,01,00,+13,+58.14377,-121.31567,00.9,08,042,3
031736,13,085,02,01,63,+00,+58.14570,-121.32265,00.9,09,047,3
031736,13,085,10,01,01,+14,+58.14641,-121.31738,01.1,08,047,3
031736,13,085,18,01,13,+10,+58.16191,-121.31764,00.9,09,042,3
031736,13,086,02,01,00,+05,+58.16069,-121.31734,01.0,08,042,3
031736,13,086,10,01,24,+06,+58.16485,-121.32437,01.4,07,047,3
031736,13,086,18,01,03,+13,+58.16205,-121.35792,01.9,08,048,3
031736,13,087,02,01,21,+04,+58.16209,-121.35797,01.8,05,037,3
031736,13,087,18,03,30,+09,+58.20442,-121.29367,01.0,09,052,3
031736,13,088,02,01,16,-02,+58.20437,-121.29341,01.5,08,047,3
031736,13,088,18,03,49,+09,+58.20890,-121.32961,03.4,05,052,3
031736,13,089,02,02,54,+00,+58.20878,-121.32967,02.1,06,048,3
031736,13,090,02,04,00,+08,+58.20336,-121.33959,01.6,04,047,3
031736,13,090,18,03,00,+16,+58.20911,-121.38344,01.0,09,052,3
031736,13,091,02,02,00,+10,+58.20911,-121.38327,02.0,05,052,3
031736,13,091,18,03,00,+10,+58.21408,-121.39911,01.0,07,047,3
031736,13,092,02,02,47,+07,+58.21415,-121.39916,01.4,05,054,3
031736,13,092,10,01,00,+07,+58.21594,-121.39630,03.5,05,042,3
031736,13,092,18,01,00,+13,+58.21435,-121.39956,01.6,07,042,3
031736,13,093,18,04,00,+09,+58.21424,-121.39905,00.0,00,060,3
031736,13,094,02,02,43,+01,+58.21428,-121.39930,01.9,05,060,2
031736,13,094,18,02,05,+01,+58.21195,-121.40105,01.5,07,037,3
031736,13,095,02,02,00,-03,+58.21207,-121.40046,01.4,05,060,2
031736,13,095,10,02,61,-03,+58.21177,-121.40055,05.5,03,060,2
031736,13,095,18,01,09,+01,+58.21351,-121.39637,01.6,05,047,3
031736,13,096,02,01,03,-04,+58.21365,-121.39931,01.1,06,042,3
031736,13,096,18,03,00,+05,+58.21374,-121.39915,01.4,08,052,3
031736,13,097,02,01,34,+01,+58.21414,-121.39752,01.1,06,042,3
031736,13,097,10,02,03,+01,+58.21755,-121.39329,01.8,05,060,2
031736,13,098,02,02,00,+02,+58.21501,-121.39759,01.3,05,037,3
031736,13,098,10,02,44,+05,+58.21485,-121.39748,01.6,05,060,2
031736,13,098,18,01,26,+07,+58.21236,-121.40456,02.8,04,047,3
